,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,BuildingsAndImprovementsGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CostOfGoodsSold,CurrentIncomeTaxExpenseBenefit,DebtInstrumentBasisSpreadOnVariableRate1,DebtInstrumentInterestRateAtPeriodEnd,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsInventory,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpense,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesOther,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DefinedContributionPlanEmployerDiscretionaryContributionAmount,DefinedContributionPlanEmployerMatchingContributionPercentOfMatch,DefinedContributionPlanMaximumAnnualContributionsPerEmployeePercent,Depreciation,EarningsPerShareBasic,EarningsPerShareDiluted,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationTaxBenefitRealizedFromExerciseOfStockOptions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseRemainderOfFiscalYear,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsGross,GainLossOnDispositionOfAssets,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,Goodwill,GoodwillOtherChanges,GrossProfit,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInIncomeTaxesPayableNetOfIncomeTaxesReceivable,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingCapitalNet,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestPaidNet,InventoryFinishedGoods,InventoryFinishedGoodsNetOfReserves,InventoryGross,InventoryNet,InventoryRawMaterials,InventoryRawMaterialsNetOfReserves,InventoryValuationReserves,InventoryWorkInProcess,InventoryWorkInProcessNetOfReserves,Land,LeaseAndRentalExpense,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityInterestRateAtPeriodEnd,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermDebt,LongTermDebtCurrent,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,LongTermDebtNoncurrent,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NonoperatingIncomeExpense,NumberOfReportableSegments,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OtherAssetsNoncurrent,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromSaleOfMachineryAndEquipment,ProceedsFromSaleOfPropertyPlantAndEquipment,ProceedsFromStockOptionsExercised,ProductWarrantyAccrual,ProductWarrantyAccrualPayments,ProductWarrantyAccrualWarrantiesIssued,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfLongTermDebt,RepaymentsOfNotesPayable,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SalesRevenueNet,SecuredDebt,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsNonvestedWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsExercised,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsGranted,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfExercisableOptions,ShareBasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeNumberOfOutstandingOptions,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeOutstandingOptionsWeightedAverageExercisePriceBeginningBalance1,StockholdersEquity,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,TreasuryStockShares,TreasuryStockValue,TreasuryStockValueAcquiredCostMethod,WeightedAverageNumberDilutedSharesOutstandingAdjustment,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,y
10,825000,2631000,5000.0,1393000,3350000,11166000,217000.0,91000,,,165000,202000.0,10000.0,18707000,9533000,3395000.0,460000.0,-324000.0,,0.01,10000000.0,3884012.0,3884012.0,39000.0,4036000.0,,,,,,-1000.0,,,,,752000,,,485000.0,,,,,,359000.0,0.07,0.07,,,-1212000.0,,,,,,,,2897000.0,-6000.0,,720000.0,1942000.0,,2097000.0,443000.0,165000.0,792000.0,106000.0,,,,,-423000.0,-147000.0,,-308000.0,-140000.0,,60000.0,-14000.0,1886000,39000.0,166000.0,,2410000.0,,5940000,,2825000.0,682000.0,,1602000.0,1737000.0,,18707000,2404000,,,,,,2804000.0,181000.0,,,,,,,,3554000,3513000,-1282000.0,,-267000.0,,1225000.0,,,-40000.0,,483000.0,,,,51000,-3000.0,,267000.0,0.01,5000000.0,0.0,0.0,,61000,,,13000.0,163000.0,81000.0,8000.0,8645000,5295000,,159000.0,1200000.0,368000.0,1059000,6133000.0,2804000.0,526000.0,1614000.0,91000.0,,,,11146.0,5.12,,,,,,,,,,,,,,,9.02,,205500.0,4.28,5.32,,12.44,,,,,,,1763.0,153000.0,,,158181.0,985000.0,703000.0,9000.0,3903000.0,,0
11,871000,1700000,112000.0,1240000,3426000,11193000,51000.0,27000,,,177000,51000.0,60000.0,17665000,8582000,,,-59000.0,,,,3886412.0,3886412.0,,10933000.0,,,,,,53000.0,,,,,697000,,,483000.0,,,,,,85000.0,0.2,0.19,,,-1263000.0,,,,,,,,,109000.0,,2061000.0,1942000.0,,6091000.0,1216000.0,462000.0,-1000.0,50000.0,,,,,46000.0,-919000.0,,-153000.0,-15000.0,,-56000.0,14000.0,1836000,127000.0,22000.0,,,,5884000,,,677000.0,,,,,17665000,2294000,,,,6000000.0,,2758000.0,183000.0,,,,,,,,2758000,3549000,-794000.0,,-46000.0,,781000.0,,,-128000.0,,1344000.0,,,,50000,-2000.0,,46000.0,,,0.0,0.0,,76000,,,14000.0,,21000.0,25000.0,8681000,5255000,,44000.0,750000.0,1084000.0,898000,17024000.0,2758000.0,1602000.0,4747000.0,27000.0,,,,11146.0,,,,,,,,,,,,,,,,,,261067.0,4.65,,,,,,,,,11115000.0,,153000.0,,,,,,11000.0,3919000.0,3789000.0,0
12,1174000,1778000,1000.0,1098000,3510000,11223000,,57000,,,158000,,45000.0,18226000,9245000,,,,,,,3886912.0,3886912.0,,,,,,,,,,,,,698000,,,486000.0,,,,,,,,,,,1313000.0,,,,,,,,,,,,1942000.0,,,,,1000.0,50000.0,,,,,,,,,,,,,1785000,,,,,,6041000,,,650000.0,,,,,18226000,2455000,,,,6000000.0,,2712000.0,183000.0,,,,,,,,2712000,3583000,,,,,,,278000.0,,,,,,,49000,,,,,,0.0,0.0,,178000,,,,,-21000.0,,8715000,5205000,-7000.0,,,,1311000,,2712000.0,,,,,,,11146.0,,,,,,,,,,,,,,,,,,260967.0,4.92,,,,,,,,,11425000.0,,1539000.0,,,,,,,,,0
13,1135000,3406000,1000.0,1168000,3579000,11314000,103000.0,89000,,,30000,103000.0,,18980000,10004000,3395000.0,,391000.0,,0.01,10000000.0,3900410.0,3900410.0,39000.0,3228000.0,,,,,,55000.0,,,,,650000,,,476000.0,,,,,,171000.0,0.07,0.07,,,1363000.0,,,,,,,,2897000.0,-1000.0,,626000.0,,,1990000.0,442000.0,180000.0,141000.0,50000.0,,,,,349000.0,-860000.0,,-295000.0,120000.0,,101000.0,117000.0,1735000,31000.0,39000.0,,,,5773000,,,602000.0,,,1737000.0,,18980000,2599000,,,,6000000.0,,2666000.0,184000.0,,,,,,,,2665000,3698000,-840000.0,,-81000.0,,1312000.0,,,-31000.0,,473000.0,,,,48000,,,81000.0,0.01,5000000.0,,,,151000,,,63000.0,,36000.0,36000.0,8830000,5251000,,90000.0,750000.0,374000.0,2027000,5218000.0,2666000.0,517000.0,1517000.0,57000.0,,,,11146.0,,,,,,,,,,,,,,,,,,255967.0,4.93,,,,,,,,,11700000.0,,,,,,,,11000.0,3906000.0,,0
14,1390000,2538000,1000.0,1408000,3429000,11429000,,111000,,,35000,,,20169000,11096000,3395000.0,373000.0,,,0.01,10000000000.0,3897832000.0,3897832000.0,40000.0,,,,,,,,,,,,689000,,,637000.0,,,,,,,,,,,-1414000.0,,,,,,,,2897000.0,,,,,,,,,,45000.0,,,,,,,,,,,,,1685000,,,,,,6238000,,,615000.0,,,1737000.0,,20169000,2984000,,,,6000000.0,,2619000.0,185000.0,,,,,,,,2619000,3696000,,,,,,,754000.0,,,,,,,47000,,,,0.01,5000000000.0,,,,61000,,,76000.0,148000.0,,,8828000,5399000,23000.0,,,,2742000,,2619000.0,,,,,,,7287.0,,,,,,,,,,,,,,,,,,255967.0,4.93,,,,,,,,,12264000.0,,13000.0,,,,,,,,,0
15,1390000,2538000,1000.0,1408000,3429000,11429000,154000.0,111000,,,35000,154000.0,,20169000,11096000,,,-112000.0,,,10000000000.0,3897832000.0,3897832000.0,40000.0,14709000.0,,,,,,93000.0,,,,,689000,,,637000.0,,,,,,258000.0,0.32,0.32,,,1414000.0,,,,,,,,2897000.0,,,2694000.0,,,8395000.0,1965000.0,746000.0,382000.0,,,,,,310000.0,798000.0,,-225000.0,-4000.0,,-167000.0,90000.0,1685000,152000.0,53000.0,,,,6238000,,,615000.0,,,,,20169000,2984000,,,,,,2619000.0,185000.0,,,,,,,,2619000,3696000,-967000.0,,-214000.0,,1069000.0,,,-155000.0,,2120000.0,,,,47000,-3000.0,,214000.0,,5000000000.0,,,,61000,,,3000.0,,67000.0,92000.0,8828000,5399000,,136000.0,750000.0,1438000.0,2742000,,2619000.0,2143000.0,6275000.0,89000.0,,,,7287.0,,,,,,,,,,,,,,,,,,255967.0,4.93,,,,,,,,,12264000.0,,14000.0,,,,,,50000.0,3844000.0,3796000.0,0
16,1390000,2538000,,1408000,3429000,11429000,,111000,,,35000,202000.0,,20169000,11096000,3395000.0,365000.0,,,0.01,10000000.0,3897832.0,3897832.0,40000.0,,,,,,,,,,,,689000,,,637000.0,,,,,,,,,,,1414000.0,,,,,,,,2897000.0,,,,,,,,,,,,,,,,,,,,,,,1685000,,,,,,6238000,,,615000.0,,,1737000.0,,20169000,2984000,,,,,,2619000.0,185000.0,,,,,,,,2619000,3696000,-1060000.0,,-343000.0,,2731000.0,,262000.0,,,,,,,47000,,,,0.01,5000000.0,,,,61000,,,8000.0,129000.0,102000.0,137000.0,8828000,5399000,29000.0,,,,2742000,23104000.0,2619000.0,,,,,,,,,,,,,,,,,,,,,,,,,290304.0,5.84,,,,,,,,,12264000.0,,63000.0,,,,,,,,,0
17,1390000,2538000,68000.0,1408000,3429000,11429000,206000.0,111000,,,35000,51000.0,,20169000,11096000,3395000.0,,1328000.0,,0.01,10000000.0,3897832.0,3897832.0,40000.0,2868000.0,,,,,,215000.0,,,,,689000,,,637000.0,,,,,,347000.0,-0.04,-0.04,,,1465000.0,,,,,,,,,,,687000.0,,,1389000.0,-249000.0,-88000.0,891000.0,,,,,,565000.0,-64000.0,,15000.0,173000.0,,298000.0,64000.0,1685000,21000.0,68000.0,,,,6238000,,,577000.0,,,1737000.0,,20169000,2984000,,,,,,2572000.0,185000.0,,,,,,,,2619000,3696000,-125000.0,,-113000.0,,252000.0,,,-21000.0,,-228000.0,,,,47000,-2000.0,,452000.0,0.01,5000000.0,,,,61000,,,,,25000.0,31000.0,8828000,5399000,,181000.0,750000.0,406000.0,2742000,,2572000.0,524000.0,1617000.0,111000.0,,,,,,,,,,,,,,,,,,,,,,287537.0,5.84,,,,,,,,,12264000.0,,76000.0,,,,,,65000.0,3885000.0,3885000.0,0
18,1375000,2269000,242000.0,1457000,3516000,11488000,51000.0,46000,,,57000,,,20443000,11403000,,,14000.0,,,,3889368.0,3889368.0,,6595000.0,,,,,,-16000.0,,,,,693000,,,625000.0,,,,,,94000.0,0.06,0.06,,,,,,,,,,,,,,1388000.0,,,3800000.0,433000.0,181000.0,17000.0,,,,,,-15000.0,-247000.0,,49000.0,387000.0,,599000.0,46000.0,1634000,36000.0,14000.0,,,,6837000,,,,,,,,20443000,3086000,,,,,,,186000.0,,,,,,,,2572000,3802000,,,,,,,1219000.0,-38000.0,,471000.0,,,,46000,-3000.0,,113000.0,,,,,,126000,,,,,,,8934000,5418000,,46000.0,,834000.0,3006000,,,1107000.0,3329000.0,46000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76000.0,,,,,,77000.0,3926000.0,3886000.0,0
19,2000000,2762000,11000.0,1414000,3607000,11536000,,93000,,,71000,,,21527000,12517000,,136000.0,,,,,3834375.0,3834375.0,,,,,,,,,,,,,700000,,,650000.0,,,,,,,,,,,,,,,,,,,,,,,1942000.0,,,,,,,,,,,,,,,,,,,1584000,,,,,,8447000,,,,,,,,21527000,3883000,,,,,,,187000.0,,,,,,,,2525000,3914000,,,,,,,1219000.0,,,,,,,45000,,,,,,,,,107000,,,,90000.0,,,9046000,5439000,38000.0,,,,3659000,10395000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000.0,,,,,,,,,0
20,1281000,3090000,11000.0,1425000,3704000,11634000,103000.0,142000,,,78000,,,21124000,12067000,3395000.0,136000.0,-963000.0,,0.01,10000000000.0,3817068000.0,3817068000.0,40000.0,3728000.0,,,,,,2000.0,,,,,744000,,,593000.0,,,,,,190000.0,0.11,0.11,,,,,,,,,,,,,,701000.0,,,2410000.0,683000.0,270000.0,290000.0,,,,,,610000.0,262000.0,,6000.0,347000.0,,2209000.0,82000.0,1534000,15000.0,29000.0,,,,7840000,,,,,,1737000.0,,21124000,3136000,,,,,,,188000.0,,,,,,,,2478000,4109000,,,,,,,1219000.0,-17000.0,,700000.0,,,,44000,-4000.0,,230000.0,0.01,5000000000.0,,,,143000,,,,90000.0,,,9241000,5537000,,92000.0,,427000.0,4228000,,,582000.0,1710000.0,93000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0,,,,,,91000.0,3927000.0,3887000.0,0
21,1044000,3782000,11000.0,2114000,3735000,11697000,,192000,,,78000,,,22504000,13589000,3395000.0,136000.0,,,0.01,10000000.0,3820041.0,3820041.0,40000.0,,,,,,,,,,,,644000,,,755000.0,,,,,,,,,,,,,,,,,,,,,,,1942000.0,,,,,,,,,,,,,,,10000.0,,,110000.0,1483000,,,,,,7544000,,,,,,1737000.0,,22504000,3358000,,,,,,,189000.0,,,,,,,,2430000,4050000,,,,,,,,,,,,,,43000,,,,0.01,5000000.0,,,,171000,,,,90000.0,,,9182000,5447000,45000.0,,,,5209000,6138000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139000.0,,,0
22,1044000,3782000,94000.0,2114000,3735000,11697000,154000.0,192000,,,78000,,,22504000,13589000,3395000.0,136000.0,-1214000.0,,0.01,10000000.0,3820041000.0,3820041.0,40000.0,11250000.0,,,,,,-99000.0,,,,,644000,,,755000.0,,,,,,290000.0,0.25,0.25,,,,,,,,,,,,,,2105000.0,1942000.0,,6603000.0,1563000.0,595000.0,679000.0,,,,,,-109000.0,597000.0,,17000.0,-6000.0,,1602000.0,66000.0,1483000,51000.0,43000.0,,,,7544000,,,,,,1737000.0,,22504000,3358000,,,,,,,189000.0,,,,,,,,2430000,4050000,,,,,,,-161000.0,-54000.0,,1617000.0,,,,43000,-3000.0,,428000.0,0.01,5000000.0,,,,171000,,,,90000.0,,,9182000,5447000,45000.0,138000.0,,1245000.0,5209000,,,1636000.0,4986000.0,142000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12130000.0,,,,,,,,110000.0,3904000.0,3895000.0,0
23,1044000,3782000,,2114000,3735000,11697000,206000.0,192000,,,78000,,,22504000,13589000,3395000.0,,-66000.0,,0.01,10000000000.0,3826558.0,3820041000.0,40000.0,,,,,,,163000.0,,,,,644000,,,755000.0,,,,,,393000.0,,,,,,,,,,,,,,,,,,,,,,1271000.0,,,,,,-346000.0,1289000.0,,706000.0,133000.0,,1306000.0,-6000.0,1483000,,56000.0,,,,7544000,,,,,,1737000.0,,22504000,3358000,,,,,,,189000.0,,,,,,,,2430000,4050000,,,,,,,,,,,,,,43000,,,442000.0,0.01,5000000000.0,,,,171000,,,,,,,9182000,5447000,-15000.0,185000.0,,,5209000,17853000.0,,,,192000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12573000.0,,,,,,,,139000.0,,,0
24,993000,2415000,,1264000,3834000,11782000,51000.0,82000,,,63000,,,21903000,13067000,,,946000.0,,,,,3826558.0,,4655000.0,,,,,,1000.0,,,,,643000,,,,,,,,,102000.0,0.18,0.18,,,,,,,,,,,,,,717000.0,,,2803000.0,1129000.0,413000.0,181000.0,,,,,,-51000.0,-1382000.0,,-850000.0,,,-162000.0,,1432000,15000.0,13000.0,,,,7382000,,,,,,,,21903000,2447000,,,,,,,190000.0,,,,,,,,2382000,4122000,,,,,,,252000.0,-17000.0,,1146000.0,,,,42000,-4000.0,,75000.0,,,,,,238000,,,,,,,9254000,5420000,-15000.0,47000.0,,411000.0,5482000,,,529000.0,1657000.0,82000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13240000.0,,,,,,,,143000.0,3925000.0,3914000.0,0
25,1068000,2956000,,1487000,3918000,11847000,103000.0,142000,,,63000,,,22366000,13663000,,,595000.0,,,,,3826558.0,,,,,,,,-46000.0,,,,,664000,,,729000.0,,,,,,201000.0,,,,,,,,,,,,,,,,,,,,,,181000.0,,,,,,24000.0,-841000.0,,-627000.0,,,340000.0,,1382000,,27000.0,,,,7884000,,,,,,,,22366000,2839000,,,,,,,190000.0,,,,,,,,2334000,4123000,,,,,,,,,,,,,,42000,-1000.0,,94000.0,,,,,,166000,,,,,,,9255000,5337000,,95000.0,,,5562000,7458000.0,,,,142000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13929000.0,,,,,,,,137000.0,,,0
