,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedIncomeTaxesCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalOther,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsOfDisposalGroupIncludingDiscontinuedOperation,BusinessAcquisitionCostOfAcquiredEntityCashPaid,BusinessAcquisitionCostOfAcquiredEntityEquityInterestsIssuedAndIssuable,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPercentageOfVotingInterestsAcquired,BusinessAcquisitionPurchasePriceAllocationAssetsAcquired,BusinessAcquisitionPurchasePriceAllocationAssetsAcquiredLiabilitiesAssumedNet,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessAcquisitionPurchasePriceAllocationCurrentAssetsReceivables,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,BusinessAcquisitionsProFormaNetIncomeLoss,BusinessAcquisitionsProFormaRevenue,BusinessCombinationConsiderationTransferredEquityInterestsIssuedAndIssuable,CapitalizedComputerSoftwareGross,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleNotesPayable,CostOfRevenue,CostsAndExpenses,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionConvertedInstrumentSharesIssued1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentFaceAmount,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateEffectivePercentage,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentPeriodicPayment,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetNoncurrent,DeferredTaxAssetsNet,DeferredTaxAssetsNetCurrent,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAllowanceForDoubtfulAccounts,DeferredTaxAssetsValuationAllowance,DeferredTaxAssetsValuationAllowanceCurrent,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,Depreciation,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DiscontinuedOperationGainLossOnDisposalOfDiscontinuedOperationNetOfTax,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicShare,DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerDilutedShare,DisposalGroupIncludingDiscontinuedOperationCash,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,Dividends,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpense,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EquityMethodInvestmentOwnershipPercentage,FurnitureAndFixturesGross,GainLossOnDispositionOfAssets1,GainLossOnInvestments,GainLossOnSaleOfBusiness,GainLossOnSaleOfOtherAssets,GainLossOnSaleOfPropertyPlantEquipment,GainOrLossOnSaleOfStockInSubsidiary,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromContinuingOperationsPerDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxesReceivable,IncomeTaxReceivable,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedIncomeTaxesPayable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeferredIncomeTaxes,IncreaseDecreaseInDueToAffiliates,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInOtherDeferredLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestAndDebtExpense,InterestExpense,InterestPaid,InterestPayableCurrentAndNoncurrent,LeaseholdImprovementsGross,LegalFees,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LineOfCredit,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityCurrentBorrowingCapacity,LineOfCreditFacilityFairValueOfAmountOutstanding,LineOfCreditFacilityInterestRateDuringPeriod,LineOfCreditFacilityMaximumBorrowingCapacity,LineOfCreditFacilityRemainingBorrowingCapacity,LinesOfCreditCurrent,LoansPayableCurrent,LongTermDebtCurrent,LongTermNotesPayable,MachineryAndEquipmentGross,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLossCarryforwards,OtherAssets,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaymentOfFinancingAndStockIssuanceCosts,PaymentsForProceedsFromOtherInvestingActivities,PaymentsForProceedsFromPreviousAcquisition,PaymentsOfDividends,PaymentsToAcquireBusinessesGross,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInterestInSubsidiariesAndAffiliates,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromIssuanceOfDebt,ProceedsFromLinesOfCredit,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRepaymentsOfLinesOfCredit,ProceedsFromSaleOfOtherAssets,ProceedsFromSaleOfOtherAssets1,ProceedsFromSaleOfProductiveAssets,ProceedsFromSaleOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RelatedPartyTransactionExpensesFromTransactionsWithRelatedParty,ReorganizationValue,ReorganizationValueNetRealizableValueOfAssetDispositions,RepaymentsOfDebt,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Revenues,SalesRevenueNet,SegmentReportingInformationNetAssets,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,ShareBasedCompensationArrangementByShareBasedPaymentAwardPerShareWeightedAveragePriceOfSharesPurchased,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedOptionsForfeitedNumberOfShares,SharePrice,StockholdersEquity,StockholdersEquityPeriodIncreaseDecrease,StockIssued1,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesRestrictedStockAwardGross,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueShareBasedCompensationForfeited,StockIssuedDuringPeriodValueShareBasedCompensationGross,StockRepurchasedAndRetiredDuringPeriodShares,TreasuryStockShares,ValuationAllowanceAmount,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,y
10,1292686,6506920.0,0.0,3031557.0,,3732904.0,,,,,,,8346595.0,7985138.0,,,,,,,,,,,,,,,,,1040710.0,,0.0,500000000.0,47227006.0,45680709.0,481.0,,1283126.0,362622.0,1283126.0,,,,,,,,,,223349.0,,,,,,,,,,,130000.0,,,,,,,29000.0,,,,,,,,,,,105294.0,,,,,,,,,,,,,,,,0.0,,,,178991.0,,,,-338316.0,,,,,,,,494414.0,303746.0,,,,,,,,,,,,,,,,,,1099.0,,,,,7216843.0,11071312.0,5687843.0,,,,,,,,,,,,,1599411.0,,,-339116.0,-30683.0,,,,,,,,,,,,,,,,316416.0,,,,,,,0.0,,1033660.0,0.0,100000000.0,762211.0,,,,,,,-467615.0,,,,,,1431741.0,0.0,,,,,,41714.0,,,,2106837.0,186300.0,,,,,,,,,,,,,,,,,,,,,,,,0
11,1292686,6506920.0,,1071770.0,,3034508.0,,,,,,,,5979638.0,,,,,,,,,,,,,,,,,,97972.0,0.0,500000000.0,,48053855.0,472.0,,585971.0,,362622.0,,13171856.0,,,,,,,,107648.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190461.0,,0.0,,0.0,,,,,,,,,,,,,,,,1188264.0,,4157908.0,,976270.0,,,,,,,,,0.0,,,,,,553722.0,172954.0,,137532.0,,,-1390730.0,,441614.0,,-15802.0,,10883.0,,,,,5538464.0,8478085.0,4009464.0,,,,,,,,,,,,,,-2684293.0,-840703.0,598314.0,-62446.0,,,,,,-333119.0,,,,,,,,,,,405502.0,,,,,,0.0,,,0.0,10000000.0,762211.0,,,,,,,-561321.0,,,,,,1431741.0,500282.0,,,,,,41714.0,17329764.0,,,5867272.0,187500.0,,,,,,3291553.0,,,,,,,,,,,,,,,,45733732.0,45733732.0,0
12,1292686,6506920.0,0.0,1163233.0,,,,,,,,,15682000.0,6268606.0,,,,,,,,,,,,,,,,,1040710.0,,0.0,500000000.0,44427836.0,47227006.0,,,585971.0,,585971.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377003.0,,,,,,,,,90305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24834.0,,,0.0,,,,,,564452.0,791657.0,,,115000.0,,-1340468.0,,570224.0,,-113223.0,,,,,,,5543156.0,8767053.0,4014156.0,,,,,,,,2623552.0,,,,,1222995.0,-1178953.0,,,-80018.0,,233135.0,,,,,,,,,,,,,,,,,,,,,,,,,,762211.0,,,,,,,,,,,,,1431741.0,0.0,,,,,24000.0,41714.0,,,,664905.0,,,,,,,3291553.0,,,,,,,,,,,,,,,,,,0
13,1292686,6652483.0,134298.0,1353044.0,,3221189.0,,,,,,,11071312.0,7908661.0,,,,,,,,,,,,,,,,,,-2565265.0,,500000000.0,49300156.0,49300156.0,493.0,,362622.0,,362622.0,,19741646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204561.0,,-0.01,,-0.01,,,,,,,,,,,,,,,,3764205.0,,5668372.0,,1741335.0,,,,,,,,,17207.0,,,,,,,,,-1974602.0,,,,,305745.0,,,,5425.0,,,,,7019104.0,10282629.0,5706978.0,,,,,,,,2090154.0,,,,,2726706.0,,-2628769.0,1077394.0,-50990.0,,235135.0,,,,-998097.0,,,,,,,,,,,404820.0,,,,,,,,,,100000000.0,616648.0,,,,,,,,,,,,,1431741.0,,,,,,,41714.0,25410018.0,,,1702295.0,,,,,,,3854469.0,,,,,,,,,,,,,,,,47309704.0,47309704.0,0
14,1255204,6323942.0,134298.0,,,,,,,,,,8478085.0,7908661.0,,,,,,,,,,,,,,,,,823.0,,,,,49300156.0,,,362622.0,,0.0,,-19756199.0,,,,,,,,,,,,,,,,,,,130000.0,,,,,,,29000.0,,160073.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,5959529.0,,,,,,,,,,,,,,,,,-37481.0,-328541.0,,-1883140.0,,,-195166.0,,10661.0,,-218429.0,,72456.0,85566.0,,,,7019104.0,10282629.0,5706978.0,,,,,,,,714959.0,,,,,,,,,9482.0,,393604.0,,,,-618300.0,,,,,,,,,,,,,,,,,,,,,,398219.0,,,,,,,,,,,,,1296808.0,,,,,,,316486.0,25715728.0,,,,,,,,,,3223897.0,,,,,,,,,,,,,,,,,,0
15,1203716,5760178.0,134298.0,,,,,,,,,,8767053.0,,,,,,,,,,,,,,,,,,2747880.0,,,,49300156.0,,,,,,,,19756199.0,,,,,,,,,,,,,,,,,,,245000.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200987.0,,0.0,,,,,,,,,,-1775951.0,,,,,188522.0,,,,,,,,,,,,,,,,,,,714959.0,,,,,,-65546.0,-2607679.0,,-4639.0,,393604.0,,,,,,,,,,,,,,,,,,,,,,,39102.0,,,293836.0,,,,,,,,,,,,,1176189.0,,,,,,-160470.0,-204054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,44377836.0,44377836.0,0
16,1373726,5319960.0,157793.0,1353044.0,,3221189.0,,,,,,,,7908661.0,,,,,,,,,,,,,,,,,2747880.0,-2353574.0,,,,,493.0,,,,,,6569790.0,,,,,,,,,,,,,,,,,,,245000.0,,,,,,,0.0,,321099.0,,,,,,,,,204561.0,,,,,,,,,,,,,,,,,,,,1895853.0,,1510464.0,,55529.0,,,,,,,,,,,,,,,-88970.0,-746742.0,,-1693327.0,,,-181331.0,,0.0,,-470655.0,,67031.0,139916.0,,,,7019104.0,10282629.0,5706978.0,,,,,,,,714959.0,,,,,,,-3105733.0,80363.0,-117251.0,,393604.0,,,,-664978.0,,,,,,,,,,,44699.0,,,,,,,,,,,545345.0,,,,,,,,,,,,,988282.0,,,,,,167648.0,-957597.0,8080254.0,,,,,,,,,,3263525.0,,,,,,,,,,,,,,,,48847954.0,48847954.0,0
17,917351,2245358.0,0.0,1441322.0,,,,,,,,,10457629.0,8518447.0,,,,,,,,,,,,,,,,,2747880.0,,,,51373307.0,49300156.0,,,,,,,,,,,,,,,,,,,,,,,,,,313841.0,,,,,,,,,,,,,,,,,,104405.0,,,,,,,,,,,,,,,,,,,,4491027.0,,,,,,,,,,-105467.0,,-1173990.0,,,,,,,,,,,,,,,,,,,,,,,,7156481.0,10892415.0,5844355.0,,,,,,,,714959.0,,,,,-673492.0,-39102.0,,,-112613.0,,393604.0,,,,,,,,,,,,,,,45733.0,,,,,,,,96541.0,,,329686.0,,,,,,,,,,,,,370216.0,,,,,,297605.0,-247620.0,,,,,,,,,,,3263525.0,,,,,,,,,,,,,,,,,,0
18,917351,2245358.0,0.0,672546.0,,3407753.0,,,,,,,10282629.0,6938803.0,,,,,,,,,,,,,,,,,,,,,53446457.0,,514.0,,,,,,-6584343.0,,,,,,,,,,,,,,,,,,,313841.0,,,,,,,,,482561.0,,,,,,,,,9396.0,,,,,,,,,,,,,,,,,,,,2595175.0,,1801621.0,,-404893.0,,,,,,,,0.0,,,,,,,81039.0,-1186960.0,,,,,-167814.0,,,,-223146.0,,89086.0,244797.0,,,,5452921.0,9177803.0,4140795.0,,,,,,,,148690.0,,,,,,,,-264250.0,-165116.0,,225956.0,,,,-285181.0,,,,,,,,,,,,,,,,,,,1611.0,0.0,100000000.0,329686.0,,,,,,,,,,,,,370216.0,,,,,,221295.0,-247620.0,8385964.0,,,,,,,,,,3263525.0,,,,,,,,,,,,,,,,145955797.0,,0
19,917351,2245358.0,,688275.0,,3594318.0,,,,,,,10282629.0,6798428.0,,,,,,,,,,,,,,,,,,,0.0,500000000.0,58485479.0,51373307.0,534.0,,,,,,7176934.0,,,,,,,,,,,,,,,,,,,313841.0,,,,,,,,,,,,,,,,,,23231.0,,,,,,,,,,,,,,,,,,,,6666469.0,,,,,,,,,,-60344.0,,0.0,,,,,,,,,,-1605049.0,,,,,,,,,,,,,,5523637.0,8914564.0,4240511.0,,,,,,,,247343.0,,,,,-531398.0,2443794.0,,,-47864.0,,96000.0,,,,,,,,,,,,,,,,,,,,,,,1611.0,0.0,100000000.0,329686.0,,,,,,,,,,,,,370216.0,,,,,,,-247620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,145860159.0,47918983.0,0
20,917351,2245358.0,,604774.0,,3958804.0,,,,,,,10282629.0,6897858.0,,,,,,,,,,,,,,,,,,-307699.0,0.0,500000000.0,50977165.0,53446457.0,585.0,,,,,,20626859.0,,,,,,,,,,,,,,,,,,,313841.0,,,,,,,,,588003.0,,,,,,,,,36747.0,,-0.01,,-0.01,,,,,,,,,,,,,,,,6577829.0,,6187980.0,,-460423.0,,,,,,,,-190975.0,,,,,,,-375335.0,-3179353.0,,-680497.0,,,-178904.0,,,,-240512.0,,,211741.0,,,,5820166.0,8822087.0,4537040.0,,,,,,,,153638.0,,,,,,-1611.0,390933.0,-344614.0,,,172309.0,,,,-1428846.0,,,,,,,,,,,134376.0,,,,,,,,1611.0,0.0,100000000.0,329686.0,,,,,,,,,,,,,370216.0,,,,,,,-247620.0,26814839.0,,,,,,,,,,,,,,,,,,,,,,,,,,47631545.0,47631545.0,0
21,507496,984011.0,,171945.0,,1204559.0,,,,,,,,3228570.0,,,,,,,,,,,,,,,,,2747880.0,,0.0,500000000.0,50977165.0,58485479.0,510.0,,,,,,27791452.0,,,,,,,,,,,,,,,,,,,313841.0,,,,,,,,,50495.0,,,,,,,,,25657.0,,,,,,,,,,,,,,,,,,,,,,8252383.0,,,,,,,,35176.0,,,,,,,,,-409855.0,-1261347.0,,,,,0.0,,,,-104014.0,,,4638.0,,,,2943785.0,3901334.0,2581163.0,,,,,,,,,,,,,-334894.0,-1611.0,,,,,,,,,-733278.0,,,,,,,,,,,,,,,,,,,,,,235776.0,,,,,,,,,,,,,321332.0,,,,,,,-820404.0,36043835.0,,,,,,,,,,3263525.0,,,,,,,,,,,,,,,,,,0
22,560555,774244.0,,171945.0,,1204559.0,,,,,,,10282629.0,3228570.0,,,,,,,,,,,,,,,,,,-20776.0,,,50977165.0,50977165.0,510.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,100459.0,,,,,,,,,25657.0,,0.0,,0.0,,,,,,,,,,,,,,,,2175442.0,,,,-681681.0,,,,,,,,,,,,,,,-356693.0,-1376355.0,,-664768.0,,,0.0,,,,-294649.0,,16630.0,20079.0,,,,2943785.0,3901334.0,2357814.0,,,,,,,,,,,,,,-1611.0,576168.0,-480694.0,,,,,,,,,,,,,,,,,,134376.0,,,,,,,,,,,114348.0,,,,,,,,,,,,,271368.0,,,,,,,-1631290.0,,,,,,,,,,,3735934.0,,,,,,,,,,,,,,,,,,0
23,339731,385582.0,,171945.0,,1204559.0,,,,,,,10892415.0,3228570.0,,,,,,,,,,,,,,,,,,,,,50977165.0,50977165.0,510.0,,,,,,27806005.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,150357.0,,,,,,,,,25657.0,,0.01,,0.0,,,,,,,,,,,,,,,,2086802.0,,8543540.0,,,,,,,,-139821.0,,,,,,,,,-577515.0,-1765017.0,,,,,0.0,,,,-333757.0,,,30874.0,,,,2943785.0,3901334.0,2357814.0,,,,,,,,,,,,,-3748123.0,,,,,,,,,,-90645.0,,,,,,,,,,,,,,,,,,,,,,144676.0,,,,,,,,,,,,,221470.0,,,,,,,-1808760.0,36349545.0,,,,,,,,,,3724882.0,,,,,,,,,,,,,,,,144027119.0,,0
