,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccretionAmortizationOfDiscountsAndPremiumsInvestments,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivable,AllowanceForLoanAndLeaseLossesWriteOffs,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,AvailableForSaleSecurities,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossUnrealizedLoss,AvailableForSaleSecuritiesNoncurrent,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsAndShortTermInvestments,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractualObligation,ContractualObligationDueAfterFifthYear,ContractualObligationDueInNextTwelveMonths,ContractualObligationDueInSecondYear,ContractWithCustomerLiabilityCurrent,ContractWithCustomerLiabilityNoncurrent,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,CostOfRevenue,DebtConversionOriginalDebtAmount1,DebtInstrumentCarryingAmount,DeferredCompensationLiabilityClassifiedNoncurrent,DeferredFinanceCostsNet,DeferredFinanceCostsNoncurrentNet,DeferredRevenueCurrent,DepreciationDepletionAndAmortization,DerivativeLiabilitiesNoncurrent,DueFromRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxAttributableToReportingEntity,IncomeTaxCreditsAndAdjustments,IncomeTaxExaminationPenaltiesAndInterestExpense,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInContractWithCustomerLiability,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInSecurityDeposits,InducedConversionOfConvertibleDebtExpense,InterestExpense,InterestExpenseDebt,InterestExpenseShortTermBorrowings,InterestPaid,InterestPaidNet,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InventoryWorkInProcess,InvestmentIncomeInterest,InvestmentIncomeNet,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilityForUncertainTaxPositionsCurrent,LinesOfCreditCurrent,LongTermDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtNoncurrent,LongTermLineOfCredit,MinorityInterestDecreaseFromRedemptions,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsForProceedsFromInvestments,PaymentsOfFinancingCosts,PaymentsOfStockIssuanceCosts,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquirePropertyPlantAndEquipment,PaymentsToFundLongtermLoansToRelatedParties,PreferredStockSharesAuthorized,PreferredStockSharesOutstanding,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromCollectionOfNotesReceivable,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromDebtNetOfIssuanceCosts,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromNotesPayable,ProceedsFromPaymentsForLongTermLoansForRelatedParties,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfitLoss,PropertyPlantAndEquipmentNet,PurchaseObligation,ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost,ResearchAndDevelopmentInProcess,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalesReturnsGoods,SalesRevenueNet,SecurityDeposit,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsVestedNumberOfShares,SharePrice,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockholdersEquityNoteSpinoffTransaction,StockholdersEquityNoteStockSplitConversionRatio,StockholdersEquityNoteStockSplitConversionRatio1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueShareBasedCompensation,StockIssuedDuringPeriodValueStockOptionsExercised,TaxCreditCarryforwardAmount,UnrealizedGainLossOnDerivatives,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,y
10,2084471,6491000.0,49000.0,,965336,,79839083,,,,,-6764000.0,792298.0,,,4060000.0,56543221.0,9579828,7740866,,50027000.0,0.0,,,1707516.0,-1640146.0,,1510134.0,0.0001,100000000.0,90182115.0,54306156.0,5432.0,,,,,,,,151241000.0,3279000.0,,,,,,,1482.0,7958506.0,1819658.0,-0.09,,-2000.0,3422028.0,-867000.0,,,,,,,,,9104.0,1788345.0,,,,,,395000.0,-409177.0,-5486.0,25615000.0,,,,2969000.0,,1988000.0,,17214000.0,,,,44067.0,6366975,9579828,3049807,,,,,,,,,,,,,7794721.0,,246906.0,,-9681773.0,,,4378355.0,,-7254604.0,,,,,,,,1112516.0,,4339000.0,50000000.0,1591000.0,661052.0,84000000.0,155000.0,120000.0,270000.0,,,,1617526,0.0,,,,45000000.0,,,,246906.0,119000.0,415309.0,-4556509.0,5279,,3832576.0,,-76631662,,,,0.0,14025.0,14727000.0,307284.0,,,,,,,,,,,,4912000.0,,18000.0,121951000.0,,36000.0,,,94617892.0,48657013.0,94617892.0,0
11,1154469,7414000.0,-37000.0,,3765094,625000.0,128415027,,,,,,354000.0,,,,,50954779,44985408,,50027000.0,,,,1707516.0,,,1510134.0,0.0001,,90182115.0,65806178.0,6582.0,,,,,,,,151241000.0,4695000.0,82274000.0,,,,,,,7958506.0,1936609.0,-0.1,,-2000.0,,-2283000.0,-582851.0,,,,,,,,,,6491000.0,,,,,4316000.0,,-20000.0,,,,,,,1988000.0,,17214000.0,,,,,9723280,50954779,4919563,,,,,,,,,,,,-84775000.0,,14268000.0,,-50008000.0,,-49035000.0,-20202.0,3398614.0,,,,,,,,,,256000.0,,,,,,64000000.0,,78000.0,,,,,1408719,0.0,,,,112293164.0,,,,,,415309.0,,2464,,,,-87190110,,,,,19511.0,,,,,-118.0,,,,,,,,,4912000.0,,18000.0,121951000.0,,,,-698000.0,47598240.0,54298079.0,47598240.0,0
12,2505520,8511000.0,,,2469675,,128759910,1052000.0,260000.0,,,-6764218.0,354227.0,,,1544000.0,56925202.0,41329685,38652610,,50027000.0,0.0,,,1707516.0,13244883.0,,2265160.0,0.0001,100000000.0,90182115.0,65806178.0,6582.0,,,,,,,,,1643000.0,,,,,,,7150.0,,2655594.0,-0.1,,-2000.0,1524000.0,671000.0,,,,,,,,,71616.0,2023956.0,923000.0,,,487000.0,,,1063402.0,-5000.0,25615000.0,11877.0,,,5939000.0,,,,17214000.0,,,,20000.0,9638590,41329685,4975195,,,,,,,,,,,,,58037863.0,,-1708977.0,,-43084003.0,,-20202.0,,,-3879000.0,,,,,1365000.0,,,255539.0,,,50000000.0,1591000.0,2949603.0,70000000.0,,,3576000.0,,,0.0,1285246,,,,,51750000.0,0.0,,,-1541456.0,,415309.0,,1970,,2355000.0,29157000.0,-97075397,,0.0,,,19511.0,2728000.0,2968649.0,,,-118.0,,,,,,,,,4912000.0,15970000.0,,121951000.0,,,,-697660.0,54298079.0,54298079.0,54298079.0,0
13,5255000,9222000.0,-12000.0,,2060000,,133878000,1052000.0,260000.0,,,26704318.0,4313735.0,,,4566000.0,,37405000,34049000,,50027000.0,0.0,,,,11538000.0,,2265160.0,0.0001,100000000.0,,66621832.0,7000.0,,,,,,,,75565000.0,1643000.0,82274000.0,,,,,,2000.0,3861000.0,3306000.0,-0.05,,-2000.0,1524402.0,671000.0,-69537197.0,,,,,,,,38000.0,-2265000.0,2020000.0,,,,,,66000.0,,,11877.0,,,,,2474000.0,,16175000.0,,,,20003.0,12573000,37405000,7315000,,,,,,,,,,,,-104554000.0,32636000.0,16359000.0,133000.0,-50238000.0,-21231000.0,-70675000.0,-20202.0,4403000.0,,-3878852.0,,,,,,,,256000.0,,,,,2148000.0,50000000.0,,501000.0,270000.0,,,0.0,1547000,,,,,,0.0,,,133000.0,,415000.0,,30000,,2354450.0,29157000.0,-109053000,,,,,20000.0,2728000.0,822000.0,,,-118.0,,,,,,,,,4912000.0,15970000.0,,173802000.0,,1079000.0,,-697660.0,,,,0
14,5255000,,-98000.0,,2060000,,133878000,1052000.0,260000.0,,,179000.0,1345000.0,,,,36347633.0,37405000,34049000,,,,,,,,,2265160.0,,100000000.0,,66621832.0,7000.0,,,,,,,,75818000.0,2890000.0,,,,,,,,3860838.0,,-0.19,,-2000.0,,-576000.0,-14467000.0,,,,,,,,,,2731000.0,,,-998000.0,,,,,0.0,11877.0,,,0.0,,990000.0,,17609000.0,,,,,12573000,37405000,7315000,,,,,,,,,,,,,,,,,,,-20202.0,4402796.0,,,,,,,1637000.0,,,,,,50188000.0,1591000.0,,50000000.0,,459000.0,,20000000.0,0.0,0.0,1547000,,,,,6750000.0,,,,132631.0,155000.0,415000.0,,30000,,,29157000.0,-109053000,,0.0,,,20000.0,,,,,-118.0,,,,,,,,,,15970000.0,18271.0,,,1100000.0,,,,57357081.0,,0
15,5255000,,,,2060000,,133878000,1052000.0,260000.0,,,179303.0,1345086.0,,,,,37405000,34049000,,50003000.0,0.0,,,938700.0,11537367.0,,2265160.0,,100000000.0,90182115.0,66621832.0,7000.0,,,,,,,,76070000.0,6858000.0,137941000.0,,,,,,1976.0,3860838.0,,-0.09,,0.0,17423875.0,562000.0,,,,,,,,,37795.0,-2265391.0,,,,,,,65818.0,-20000.0,0.0,12000.0,,,698000.0,,2474000.0,,21530000.0,,,,252548.0,12573000,37405000,7315000,,,,,,,,,,,,-84817000.0,32635990.0,16422000.0,132631.0,-250000.0,-21231254.0,-101000000.0,,,,-68290156.0,,,,,,,,,,,,,2148383.0,30000000.0,,,3576000.0,20000000.0,0.0,,1547000,,,,,6750000.0,,,,-1819658.0,36000.0,415000.0,,30000,,22709779.0,29157000.0,-109053000,,,,,20000.0,21794000.0,822046.0,,,,,,,,,,,,,15970000.0,18271.0,,,1142000.0,,3643205.0,,,,0
16,5255000,,41000.0,,2060000,,133878000,,,,,30291207.0,553000.0,,,4153000.0,34685910.0,37405000,34049000,,49999000.0,,,,503744.0,6123340.0,,,,,,66621832.0,7000.0,,,,,,,,22665000.0,5001000.0,,,,,,,7644.0,,,-0.01,,0.0,4524875.0,2419000.0,-14467036.0,,,,,,,,72616.0,2326764.0,,,,486000.0,,,1617526.0,-20000.0,,12000.0,,,698000.0,,294000.0,,,,,,64070.0,12573000,37405000,7315000,,,,,,,,,,,,22502000.0,58037863.0,0.0,-1987179.0,50054000.0,-49927344.0,-100989000.0,-20000.0,6677101.0,,-12240254.0,,,,,,,,,,,200000.0,1591000.0,2949603.0,,,657000.0,270000.0,20000000.0,0.0,,1547000,,,,,112293164.0,,,,-278202.0,,415000.0,,30000,,7715379.0,29157000.0,-109053000,,0.0,,,20000.0,,3406720.0,,,-11000.0,,,,,,,,,,,341000.0,,,,,3346421.0,,60416068.0,,0
17,5978000,,,,3312000,,134991000,1053062.0,260002.0,,,3766192.0,5484000.0,,,4406000.0,35733428.0,22890000,22689000,,49897000.0,,,,67370.0,-7121543.0,,2265160.0,0.0001,,94109263.0,73779680.0,8000.0,,,,,,,,22665000.0,1722000.0,,,,,,,8138.0,3325000.0,,,,-44000.0,1103000.0,3286000.0,-7023000.0,,,,,,,,,302808.0,,,,-1694000.0,,,554124.0,-20000.0,25615000.0,12000.0,,,1603000.0,,294000.0,,,,,,,15641000,22890000,9290000,,,,,,,,,,,,79566000.0,48392000.0,89624000.0,-278202.0,49800000.0,-6843341.0,-60127000.0,-20000.0,,,-4986000.0,,,,,,,,256000.0,,,,2500000.0,2952930.0,,,,,,,0.0,1573000,,,,,,,,,-395153.0,,415000.0,,108000,,3883000.0,,-127750000,,,,,93000.0,7066000.0,438071.0,,,-11000.0,,,,,,,,,,7179000.0,341000.0,,,23000.0,,4383000.0,,,,0
18,4980000,,27000.0,,2989000,,224069000,1053062.0,260002.0,,,30920533.0,2515000.0,,,,,95232000,94649000,,49897000.0,0.0,,,,27426900.0,,2265160.0,0.0001,,94796244.0,90182115.0,10000.0,,,,,,,,22665000.0,1722000.0,4912000.0,,,,,,1000.0,3325000.0,,-0.3,,,1102844.0,3286000.0,-7022644.0,,,,,,,,83564.0,4196519.0,,,,,,,1408719.0,-20000.0,,33000.0,,,,,294000.0,,,,,,20000.0,8942000,95232000,7969000,,,,,,,,,,,,,48392070.0,,-22104130.0,,-56898903.0,-91987000.0,-20000.0,5697360.0,,-4985647.0,,,,,,,,255539.0,,,-50097000.0,2500000.0,6307533.0,,,657000.0,3576000.0,,,0.0,2349000,,,,,116406000.0,,,,-2655594.0,36000.0,0.0,,489000,,3882803.0,,-137789000,,,,,94000.0,6375000.0,3760947.0,,,-11000.0,,,,,,,,,,34369000.0,341000.0,,,213000.0,,4382796.0,,,,0
19,10275000,,-59000.0,,2892000,,225159000,1053062.0,260002.0,,,4395000.0,,,,4658000.0,35662151.0,88060000,87349000,,49897000.0,0.0,,,13245000.0,14182000.0,,2265160.0,0.0001,,96609764.0,90182115.0,10000.0,,,,,,,,,8811000.0,,,,,,,988.0,3325000.0,,,,-46000.0,,8009000.0,-87118289.0,,,,,,,,12000.0,2173000.0,,,,287000.0,,,345000.0,-69000.0,0.0,21000.0,,,,,,,,,,,,14217000,88060000,13167000,,,,,,,,,,,,47437000.0,106222028.0,,-20395000.0,,-13815000.0,-129800000.0,,2299000.0,,,,,,,,,,1363000.0,,,,,3358000.0,,,615000.0,,,,0.0,5244000,,,,,55862000.0,,,,-1114138.0,,1012000.0,,617000,,,,-151326000,,,,,94000.0,,792000.0,,,,,,,,,,,,,55862000.0,,,,222000.0,,4382796.0,,60194004.0,,0
20,13542000,,,,2134000,,226515000,1053062.0,260002.0,,,4395518.0,,,,,,72558000,71875000,,49897000.0,,,,,14182017.0,,2265160.0,0.0001,200000000.0,96609764.0,90182115.0,10000.0,,,,,,,,16771000.0,3820000.0,4912000.0,,,,,,8632.0,,,,,0.0,19644642.0,5580000.0,-17581000.0,,,,,,,,11948.0,2172563.0,,,,,,,345317.0,,,,,,,,581000.0,,,,,,278186.0,17210000,72558000,15676000,,,,,,,,,,,,,48184000.0,,-20395153.0,,-13814900.0,,,6723725.0,,-76214298.0,,,,,,,,1362000.0,,,-50097000.0,,3357930.0,,,,,,,0.0,3718000,,,,,,,,,-3306000.0,36000.0,,,589000,,28413154.0,,-171177000,,,,,94000.0,6871000.0,792298.0,,,,,,,,,,,,,55862000.0,341000.0,,,,,,,,,0
21,13542000,,,,2134000,,226515000,,,,,34846000.0,6741000.0,,,6921000.0,58425077.0,72558000,71875000,,,0.0,,,13245000.0,17244049.0,,,,,96609764.0,,,,,,,,,,16948000.0,3704000.0,,,,,,,2000.0,3325114.0,,-0.12,,,6745000.0,4882000.0,-17581092.0,,,,,,,,90081.0,4252151.0,,,,-61000.0,,,1285246.0,-69000.0,,,,,,,233000.0,,,,,,90000.0,17210000,72558000,15676000,,,,,,,,,,,,56875000.0,48184165.0,,-22823115.0,,-66154864.0,,-20043.0,47000.0,,-20164000.0,,,,,,,,868000.0,,,,,405000.0,,,,,20000000.0,0.0,,3718000,,,,,,,,,-1764000.0,,1012000.0,,589000,,13419000.0,,-171177000,,0.0,,,,6375000.0,4313735.0,,,-11268.0,,,,,,,,,,55862000.0,341295.0,,,329000.0,,5553815.0,,65806178.0,,0
22,13542000,,3000.0,,2134000,,226515000,,,,,8319000.0,1257000.0,,,,64697527.0,72558000,71875000,,99910000.0,,,,13245000.0,3999000.0,,,,100000000.0,96609764.0,,,,,,,,,,17125000.0,7589000.0,4912000.0,,,,,,1482.0,3325114.0,,-0.13,,,,13251000.0,-10558000.0,,,,,,,,19000.0,2228000.0,,,,,,,222000.0,,,17284000.0,,,,,581000.0,,,,,,,17210000,72558000,15676000,,,,,,,,,,,,,110126000.0,,-21114000.0,,-23071000.0,,-20043.0,47000.0,,,,,,,,,,506000.0,,,-50097000.0,,405000.0,,,685000.0,,20000000.0,0.0,,3718000,,,,,121105000.0,,,,,,,,589000,,,,-171177000,,,,,,16624000.0,1345000.0,,,-11268.0,,,,,,,,,,55862000.0,341295.0,,,347000.0,,5257000.0,,65806178.0,,0
23,13542000,,-24000.0,,2134000,,226515000,694000.0,468000.0,,,,,,,608000.0,62639547.0,72558000,71875000,,99984000.0,,,,13245000.0,3999166.0,,2377660.0,,200000.0,,90182115.0,10000.0,,,,,,,,17302000.0,3885000.0,0.0,,,,,,10000.0,3325114.0,,-0.13,,,6745642.0,8369000.0,-10558448.0,,,,,,,,18465.0,2228195.0,,,,287000.0,,,221844.0,-69000.0,40158000.0,7036000.0,,,,,233000.0,,,,,,89708.0,17210000,72558000,15676000,,,,,,,,,,,,-427000.0,52088000.0,,-21114138.0,,-23070861.0,,-20043.0,,,-20164396.0,,,,,,,,,,,,,6515438.0,,,28000.0,,20000000.0,0.0,,3718000,,,,,4671000.0,,,,,0.0,,,589000,,13418754.0,,-171177000,,,,,94000.0,,1345086.0,,,-11268.0,,,,,,,,,,,92663.0,,,347000.0,,,,,,0
24,9931000,,-28000.0,,2663000,,250386000,694000.0,468000.0,,,37906000.0,2168000.0,,,785000.0,,76899000,76216000,,50097000.0,,,,13244883.0,-829000.0,,2377660.0,0.0001,200000000.0,107188192.0,94064506.0,10000.0,,,,,,,,17302000.0,3922000.0,0.0,,,,,,,3317000.0,,,,,21375770.0,7183000.0,-27466000.0,,,,,,,,50000.0,4442000.0,,,,-61000.0,,,484000.0,,14543000.0,10383000.0,,,,,233000.0,,,,,,316864.0,13905000,76899000,12594000,,,,,,,,,,,,35400000.0,,,-21792000.0,,-31125000.0,,,5710033.0,,-83283566.0,,,,,,,,250000.0,,,,,6724000.0,,,57000.0,,,,,5578000,,,,,211168000.0,,,,,,11300000.0,,589000,,33751294.0,,-187402000,,,,,94000.0,10954000.0,2515000.0,,,,,,,,,,,,,4671000.0,92663.0,,,30000.0,,1911000.0,,61702277.0,,0
25,12223000,,,,5713000,,251570000,694000.0,468000.0,,,3060000.0,,,,,,56749000,55997000,,50097000.0,,,,13244883.0,,,2377660.0,0.0001,200000000.0,113673273.0,94109263.0,10000.0,,,,,,,,17302000.0,,,,,,,,,3317000.0,,-0.31,,,1732000.0,,-27466379.0,,,,,,,,,,,,,348000.0,,,,-56000.0,,1674000.0,,,,,233000.0,,,,,,39000.0,18491000,56749000,17936000,,,,,,,,,,,,,114762000.0,,,,,,-31757000.0,-967000.0,,-7070000.0,,,,,,,,,,,0.0,,3774000.0,,,,,,,,4798000,,,,,94734000.0,,,,,1142000.0,11300000.0,,589000,,5338000.0,,-213322000,,,,,163000.0,,,,,-1156000.0,,,,,,,,,,94734000.0,92663.0,,,429000.0,,1910610.0,,,,0
26,15246000,,-28000.0,,3355000,,255233000,,,,,,911000.0,,,1014000.0,,37644000,36874000,,50097000.0,,,,13244883.0,,,,0.0001,200000000.0,113694606.0,94796244.0,10000.0,,,,,,,,17480000.0,,,,,,,,10000.0,3317000.0,,,,,1732000.0,,-9886000.0,,,,,,,,,,,,,0.0,,,,,1209000.0,1674000.0,,,,,581000.0,,,,,,39000.0,18731000,37644000,18601000,,,,,,,,,,,,-38328000.0,4636000.0,,,,,,-31757000.0,-967068.0,,-7070000.0,,,,,,,,1363000.0,,,0.0,,,,,104000.0,,,,,4106000,,,,,,,,,,,11331000.0,,607000,,5338000.0,,-236330000,,,,,163000.0,10249000.0,,,,-1156000.0,,,,,,,,,,94734000.0,,,,434000.0,,1910610.0,,,,0
27,13869000,,,,1962000,,261715000,,,,,34977000.0,,,,,,201008000,200203000,,50097000.0,,,,13244883.0,9067000.0,,,0.0001,,113694606.0,96609764.0,11000.0,,,,,,,,17657000.0,,,,,,,,10000.0,3317000.0,,-0.17,,,,,-9885287.0,,,,,,,,158000.0,7167000.0,,,,348000.0,,,1574000.0,-56000.0,1209000.0,13390000.0,,,,,233000.0,,,,,,,206167000,201008000,18331000,,,,,,,,,,,,-75753000.0,,,-15851000.0,,-89844000.0,,-31757000.0,-1013000.0,,,,,,,,,,1363000.0,,,0.0,,,,,,,,,,3836000,,,,,211168000.0,,,,,,11300000.0,,642000,,,,-266885000,,,,,163000.0,30497000.0,6741000.0,,,-1156000.0,,,,,,,,,,94734000.0,,,,,,5561761.0,,66194306.0,,0
28,13869000,,-130000.0,,1962000,,261716000,693887.0,2148000.0,,,131000.0,8742000.0,,,1342000.0,,201008000,200203000,,,,,,6123000.0,-3349000.0,,,,,113694606.0,96609764.0,,,,,,,,,0.0,,,,,,,,38000.0,3317168.0,,-0.17,,,1731128.0,,-108981000.0,,,,,,,,18000.0,700000.0,,,,,,,27000.0,,1200000.0,3007000.0,,,,,581000.0,,,,,,38678.0,206167000,201008000,18331000,,,,,,,,,,,,-91339000.0,199356000.0,,7652000.0,,-15637000.0,,-31757000.0,-1013000.0,,-7069268.0,,,,,,,,1363000.0,,,0.0,,6863000.0,,,173000.0,,20000000.0,0.0,,3836000,,,,,94734000.0,,,,,0.0,,,642000,,5338140.0,,-266885000,,,,,,,1257000.0,,,-1156000.0,,,,,,,,,,94734000.0,93000.0,,,,,8000.0,,,,0
29,13869000,,,,1962000,,261715000,693887.0,2148000.0,,,,3258000.0,,,389000.0,,201008000,200203000,,0.0,,,,6123340.0,,,,,,113694606.0,96609764.0,11000.0,,,,,,,,,,,,,,,,28000.0,3317168.0,,,,,23294258.0,,-39444000.0,,,,,,,,,,,,,,,,,-56000.0,-1200000.0,790000.0,,,,,,,,,,,364980.0,206167000,201008000,18331000,,,,,,,,,,,,,89230000.0,,,,,,,,,-92828322.0,,,,,,,,1363000.0,,,,,140000.0,,,,,20000000.0,0.0,,3836000,,,,,,,,,,23000.0,0.0,,642000,,41377562.0,,-266885000,,,,,,13872000.0,,,,,,,,,,,,,,22606000.0,93000.0,,,,,8000.0,,72789006.0,,0
30,13869000,,,,1962000,,261715000,693887.0,2148000.0,,,38422000.0,,,,805000.0,,213344000,200203000,,0.0,,,,27427000.0,8312000.0,,,,,,96609764.0,11000.0,,,,,,,,,,,,,,,,,3317168.0,,,,,3650000.0,,,,,,,,,,167000.0,5844000.0,,,,,,,2349000.0,,,790000.0,,,,,,,,,,,86000.0,218503000,213344000,18331000,,,,,,,,,,,,,199356000.0,,-88232000.0,,-102812000.0,,,-1013692.0,,-16614000.0,,,,,,,,83000.0,,,,,,,,,,20000000.0,0.0,,3836000,,,,,211168000.0,,,,,,,,642000,,12964000.0,,-266885000,,98000.0,,,163000.0,14417000.0,7652000.0,,,,,,,,,,,,,22795000.0,,,,,,8000.0,,72789006.0,,0
31,11170000,,,,1710000,,269526000,,,,,,,,,,,194832000,182277000,,0.0,,,,17244000.0,12064000.0,,,,,179776089.0,97952062.0,10000.0,,,,,,,,,,,,,,,,56000.0,4803000.0,,,,,1919000.0,,-18697000.0,,,,,,,,,,,,,,,,,,1209000.0,345000.0,,,,,,,,,,,48000.0,219570000,194832000,19130000,,,,,,,,,,,,,199356000.0,,-74388000.0,,-112904000.0,,-31755180.0,-763000.0,,-9545000.0,,,,,,,,,,,,,5623000.0,,,,,,,,3649000,,,,,,,,,,,,,617000,,7626000.0,,-294274000,,98000.0,,,219000.0,,,,,-1155792.0,,,,,,,,,,,93000.0,,,,,,,,,0
32,10606000,,87000.0,,3934000,,305989000,,,,,44339000.0,10098000.0,,,,,164769000,163966000,,,,,,17244049.0,-352000.0,,,,,179836107.0,107188192.0,12000.0,,,,,,,,,,,,,,,,,4803000.0,,-0.15,,,1919000.0,,,,,,,,,,177000.0,11042000.0,,,,,,,5244000.0,,,345000.0,,,,,,,,,,,48000.0,186710000,164769000,16762000,,,,,,,,,,,,,89230000.0,,-50885000.0,,-38697000.0,,-31755180.0,-763585.0,,-9545000.0,,,,,,,,,,,,,,,,8000.0,,20000000.0,0.0,,2287000,,,,,,,,,,222000.0,,,584000,,7626000.0,,-327942000,,2412000.0,,,219000.0,58230000.0,8742000.0,,,-1155792.0,,,,,,,,,,,,,,,,7946.0,,80176564.0,,0
33,11612000,,,,3177000,,326858000,296558.0,3774000.0,,,9493000.0,4614000.0,,,,,143957000,143148000,,,,,,12416000.0,18130000.0,,,,200000000.0,202737860.0,113673273.0,11000.0,,,,,,,,,,,,,,,,,4803000.0,,-0.15,,,,,-137717000.0,,,,,,,,37000.0,4575000.0,,,,,,,3697000.0,0.0,,2361000.0,,,,,,,,,,,,171026000,143957000,19758000,,,,,,,,,,,,,,,-54388000.0,,-126838000.0,,-31755180.0,203000.0,,,,,,,,,,,,,,,12346000.0,,,,,,,,1147000,,,,,233774000.0,,,,,,,,590000,,,,-353938000,,,,,219000.0,55724000.0,3258000.0,,,-1155792.0,,,,,,,,,,,,,,,,7946.0,,,,0
