,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsReceivableNetCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdjustmentsToReconcileNetIncomeLossToCashProvidedByUsedInOperatingActivities,AllowanceForDoubtfulAccountsReceivable,AmortizationOfDebtDiscountPremium,AmortizationOfIntangibleAssets,AssetImpairmentCharges,Assets,AssetsCurrent,AssetsFairValueDisclosure,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCashAndEquivalents,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsPrepaidExpenseAndOtherAssets,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentAssetsReceivables,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedCurrentLiabilitiesAccountsPayable,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedNet,BusinessCombinationRecognizedIdentifiableAssetsAcquiredGoodwillAndLiabilitiesAssumedNet,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsFairValueDisclosure,CashAndCashEquivalentsPeriodIncreaseDecrease,CashFDICInsuredAmount,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ConvertibleDebtFairValueDisclosures,CostOfRevenue,CurrentFederalTaxExpenseBenefit,CurrentIncomeTaxExpenseBenefit,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentUnamortizedDiscount,DeferredCompensationArrangementWithIndividualCompensationExpense,DeferredCompensationArrangementWithIndividualFairValueOfSharesIssued,DeferredCompensationEquity,DeferredFederalIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredRentCredit,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DepreciationDepletionAndAmortization,DerivativeGainLossOnDerivativeNet,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DividendsPayableCurrent,DividendsPayableCurrentAndNoncurrent,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationChangeInEnactedTaxRate,EffectiveIncomeTaxRateReconciliationForeignIncomeTaxRateDifferential,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmbeddedDerivativeFairValueOfEmbeddedDerivativeLiability,EmbeddedDerivativeNoLongerBifurcatedAmountReclassifiedToStockholdersEquity,FairValueAdjustmentOfWarrants,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersIntoLevel3,FairValueMeasurementWithUnobservableInputsReconciliationLiabilityTransfersOutOfLevel3,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInEarnings,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityGainLossIncludedInOtherComprehensiveIncome,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityIssues,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchases,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityPurchasesSalesIssuancesSettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySales,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilitySettlements,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet,FairValueMeasurementWithUnobservableInputsReconciliationsRecurringBasisLiabilityValue,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,FiniteLivedIntangibleAssetsNet,GainLossOnDispositionOfAssets,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,Goodwill,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingCapital,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInSecurityDeposits,IncrementalCommonSharesAttributableToCallOptionsAndWarrants,IncrementalCommonSharesAttributableToConversionOfDebtSecurities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IntangibleAssetsNetExcludingGoodwill,InterestExpense,InterestExpenseOther,InterestPaidNet,InventoryNet,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesFairValueDisclosure,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NetIncomeLossAttributableToNoncontrollingInterest,NetIncomeLossAvailableToCommonStockholdersBasic,NoncashOrPartNoncashAcquisitionIntangibleAssetsAcquired1,NonoperatingIncomeExpense,NotesPayableCurrent,NotesPayableFairValueDisclosure,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAmortizationOfDeferredCharges,OtherAssetsNoncurrent,OtherNonoperatingIncomeExpense,PaidInKindInterest,PaymentsOfDividends,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireProductiveAssets,PreferredStockDividendsIncomeStatementImpact,PreferredStockParOrStatedValuePerShare,PreferredStockRedemptionPricePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseCurrent,ProceedsFromIssuanceOfDebt,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromIssuanceOfWarrants,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromNotesPayable,ProceedsFromSaleOfProductiveAssets,ProfessionalFees,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ProvisionForDoubtfulAccounts,RepaymentsOfNotesPayable,RetainedEarningsAccumulatedDeficit,Revenues,SaleOfStockPricePerShare,SecurityDeposit,SellingAndMarketingExpense,ShareBasedCompensation,SharePrice,StockholdersEquity,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValuePurchaseOfAssets,StockIssuedDuringPeriodValueStockDividend,StockIssuedDuringPeriodValueStockOptionsExercised,ValuationAllowanceDeferredTaxAssetChangeInAmount,WarrantsAndRightsOutstanding,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,y
10,741819,1516645,,54590321,,,,3000000.0,,,,4117936,3595863,16578.0,,,,,,,522610,,,,,,,,,0.0001,,63237172.0,63237172.0,,,,,,,,,106504.0,,,1004776,,,2818000.0,,,0.0,,12781000.0,,,,,,3238651,26452.0,,,,,,0.0,-0.34,0.408,,,-0.06,,,,,,,,,,,,,,,,,,,,68542,,,6648016.0,,,,,,,,,,,-296332.0,,,,,,,,100000.0,,11676551.0,4117936,10872372,4163375.0,350000.0,,,,-1132222.0,,,,,,,,793000,,,,,,,,,,,,,426686.0,443306,,,,,,,0.0001,,15000000.0,,,108007,,,,,417200.0,,,,,98660.0,5455115.0,1883420.0,-61151837,,,375595.0,,,,-4596180.0,,,,,,,,,,,,,,,,,,,,,0
11,890101,7724429,,62651321,,,6716708.0,3000000.0,,,,10197193,9647125,21975.0,,,,,,,177974,50082.0,,406965.0,,,,,,,,,,6324.0,,,,,,,,106504.0,,,2304753,,,,,,,,,,192069.0,33602.0,440571.0,,3045185,26453.0,,,,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,61687,,,255137.0,,5816728.0,,,0.0,-6250.0,655231.0,,,-239856.0,,,,,75396.0,,,88413.0,,310468.0,14840133.0,10197193,14502633,3800587.0,350000.0,,,,,,-7605658.0,,,-4250363.0,,1593064.0,1515444,,4479162.0,-3990203.0,,,,,,,,,,,437282,-260160.0,,,,58139.0,25256.0,0.0001,,15000000.0,,,846121,,,,,1014950.0,915801.0,,11209450.0,,,5000000.0,,-64998782,488959.0,,,,,,-4596180.0,,,,,,,,,,,,,,,,,,,73372450.0,,0
12,1278748,5193634,,77427977,,,,3450000.0,,,,7244092,6023714,,,,,,,,112725,46079.0,112725.0,,,,,,,0.0001,200000000.0,63237172.0,92007172.0,7069.0,,,,,,,,63291.0,,,3453027,,,,,,,,,,,,,1061476.0,1061476,0.0,,,,,,,,,-0.008,,,,,,,,,,,,,,,,,,,,,,54833,,,4287093.0,,,,,,,,,,,-2429.0,,,,,,,,100000.0,,9634460.0,7244092,8946960,,792000.0,,6964850.0,,-43024.0,,-5835548.0,,,,,,2862836,3212836.0,,,,,,,,,,,,984212.0,430428,,718937.0,,,,,,,,,,617355,,,,,,,,,,98660.0,0.0,,-76378261,,,378024.0,,,,-9645717.0,,,,,,,,,,,,,,,,,,,,,0
13,1278748,5193634,,77427977,,,,8450000.0,,,,7244092,6023714,,,,,,,,112725,,16578.0,,,,,,,,200000000.0,70687172.0,,9201.0,,,,,,,,36364.0,,,3453027,,,,,,,,,,,,,40234.0,1061476,,,,,,,0.0,,,-0.008,,,,,,,,,,,,,,,,,,,,,,54833,,,,,,,,,,,0.0,,,0.0,,,,,,,,100000.0,,9634460.0,7244092,8946960,,142000.0,,717030.0,,-40594.0,,-767294.0,,,-16459663.0,,,2862836,4123141.0,,,,,,,,,,,,,430428,,443385.0,,,835890.0,,,,,,,617355,,,,,,,,,,88714.0,5516027.0,,-76378261,,,0.0,,,,-4642940.0,,,,,,,,,,,,,,,,,,,,,0
14,1278748,5193634,,77427977,,,,,,,,7244092,6023714,,,,,,,,112725,,21975.0,,,,,,,,,76137172.0,128828942.0,,,,,,,,,,,,3453027,,,,,,,,,,16801.0,,-4069054.0,4023.0,1061476,,,,,,,0.0,-0.34,0.408,-0.008,,-0.06,,,,,,,,,,,,,,,,,,,,54833,,,296002.0,,,,,,,,0.0,,,,,,,,3005938.0,,,100000.0,104048.0,9634460.0,7244092,8946960,,,,1055200.0,,,,-1108324.0,-16459663.0,,-7925411.0,,,2862836,3796564.0,3908368.0,-3369922.0,,,,,,,,,,,430428,-4529037.0,272305.0,,,,26452.0,,,,,,617355,,,,,,,,4302790.0,,,,450000.0,-76378261,538446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15,1278748,5193634,,77427977,,,18522159.0,8510912.0,,,,7244092,6023714,,,,,,,,112725,115645.0,,-2920.0,,,,,,,,92007172.0,,,,,,,,,,103400.0,,,3453027,,,,,,,,,,,172017.0,,,1061476,,,,,-0.05,,0.0,-0.34,0.408,,,-0.06,,,,,,,,,,,,,,,,,,,,54833,,,,,,,,0.0,530680.0,7561442.0,,,269492.0,,,,,,,,0.0,100000.0,,9634460.0,7244092,8946960,,184458.0,,2284450.0,,,,-2332176.0,-16577078.0,,-7898959.0,,44890.0,2862836,,,,,,,,,,,,,,430428,,150000.0,,,40650.0,,0.0001,,15000000.0,,,617355,,,,,,4188218.0,,,,78767.0,,,-76378261,,,,,,,,,,,,,,,,,,,,,,,,,,82091238.0,,0
16,1440494,5289280,,78189456,,,1560568.0,,,,,7019944,5803732,,,,,,,,21811,115645.0,,-90914.0,,,,,,,,,128828942.0,,,,,,,,,,,,3375467,,,,,,,,,,,47188.0,,,454964,,,,,,,,-0.34,0.408,,,-0.06,,,,,,,,,,,,,,,,,,,,47979,,,,,,,,0.0,161747.0,550761.0,,,-224715.0,,,,,54833.0,,,0.0,67400.0,,10898514.0,7019944,9769069,,,,2142116.0,,,,-2197397.0,-7925411.0,,-9206282.0,,-1605281.0,3271001,,,,,,,,,,,,,,426003,,5909198.0,,,40595.0,,0.0001,,15000000.0,,,392640,,,,,,831030.0,,,,112786.0,,450000.0,-78706123,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
17,3425278,306600,,83594871,,,15498845.0,,,,,1725650,554863,,,,,,,,16578,115645.0,,-96147.0,,,,,,0.0001,,128828942.0,128828942.0,12883.0,,,,,,,,,,,8413410,,,,,,,,,,16801.0,92614.0,2941270.0,,40234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41125,,,341773.0,,,,,0.0,2146530.0,568080.0,,,-485670.0,,,,,47979.0,465280.0,,0.0,,,22533092.0,1725650,22053647,,,,,,,,,-9206282.0,,-1333774.0,,-1360697.0,3981141,,4765412.0,-4243296.0,,,,,,,,,,77560.0,419149,2935973.0,,,,,26451.0,0.0001,,15000000.0,,,131685,,,,,,1142000.0,,,,,,450000.0,-96016172,522116.0,,,,,,-2390368.0,,,,,,,,,,,,,,,,,,,,,0
18,2523053,403037,,86219100,,,15905564.0,,,,,1717206,592886,,,,,,,,21975,115645.0,,-90750.0,,,,,,,,,,12883.0,,,,,,,,,,,5844350,,,,,,,,,,,139081.0,,,4023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34271,,,,,,,,0.0,1244306.0,664518.0,,,-549481.0,,,,,41125.0,,,0.0,,,17571576.0,1717206,17092131,,,,,,,,,-9259185.0,,-1307323.0,,,3654564,,,,,,,,,,,,,1681254.0,412295,,,,,40594.0,,0.0001,,15000000.0,,,67874,,,,,,1423500.0,,,,,,3351420.0,-96277146,,,,,,,-2390368.0,,,,,,,,,,,,,,,,,,,,,0
19,7585449,99830,,85811121,,,37924928.0,,,,,552130,238622,,,,,,,,16850,,,-95875.0,,,,,,0.0001,,128828942.0,271689241.0,,,,,,,,,,,,4093866,,,,,,,,,,,179762.0,,,1609,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,27416,,,,,,,,0.0,6306701.0,422223.0,,,-562813.0,,,,,,,,0.0,,268617.0,35262557.0,552130,35078099,,,,,,,,,-1333774.0,,,,,3393457,,,,,,,,,,,,,,27416,,,,,,,0.0001,,15000000.0,,,54542,,,,,,1743250.0,,8947853.0,,,,114000.0,-116500586,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
