,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccretionExpense,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,Assets,AssetsCurrent,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CommitmentsAndContingencies,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,ContractuallySpecifiedServicingFeesAmount,ConvertibleNotesPayableCurrent,CurrentIncomeTaxExpenseBenefit,DebtInstrumentConvertibleBeneficialConversionFeature,DebtInstrumentInterestRateStatedPercentage,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOperatingLossCarryforwardsDomestic,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,Depreciation,DepreciationAndAmortization,DerivativeCostOfHedge,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationNondeductibleExpenseOther,GainLossOnDerivativeInstrumentsNetPretax,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfOngoingProject,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherAdjustments,IncomeTaxReconciliationTaxCreditsOther,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDueToOtherRelatedPartiesCurrent,IncreaseDecreaseInDueToRelatedParties,InterestExpense,InterestExpenseDebtExcludingAmortization,InterestPaid,InterestPaidNet,InterestPayableCurrent,IssuanceOfStockAndWarrantsForServicesOrClaims,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LoansPayable,LongTermNotesPayable,MineralPropertiesNet,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossIncludingPortionAttributableToNonredeemableNoncontrollingInterest,NonoperatingIncomeExpense,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NotesPayableRelatedPartiesNoncurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherNoncashExpense,OtherNoncashIncome,OtherSignificantNoncashTransactionValueOfConsiderationReceived1,PaymentsToAcquireMineralRights,PaymentsToAcquireProductiveAssets,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PrepaidExpenseCurrent,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfUnsecuredDebt,ProceedsFromLoans,ProceedsFromNotesPayable,ProceedsFromOtherDebt,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,RepaymentsOfConvertibleDebt,RetainedEarningsAccumulatedDeficit,RevenueFromRelatedParties,Revenues,SellingAndMarketingExpense,SellingGeneralAndAdministrativeExpense,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedDividendRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodExpectedVolatilityRate,ShareBasedGoodsAndNonemployeeServicesTransactionValuationMethodRiskFreeInterestRate,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueShareBasedCompensation,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,AccountsPayableCurrentAndNoncurrent,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,ConvertibleNotesPayable,DebtConversionConvertedInstrumentAmount1,OtherGeneralAndAdministrativeExpense,ProceedsFromLinesOfCredit,SaleOfStockConsiderationReceivedPerTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SharesIssued,AdvancesToAffiliate,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashEquivalentsAtCarryingValue,CurrentFederalTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,IncreaseDecreaseInPrepaidExpense,OtherOperatingIncomeExpenseNet,StockIssuedDuringPeriodSharesOther,EarningsPerShareBasic,EarningsPerShareDiluted,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRate,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesOutstandingBasic,NetIncomeLossAvailableToCommonStockholdersBasic,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationGainLossIncludedInEarnings,OtherIncome,y
10,3000,,,388049.0,,,55581.0,10849.0,5849.0,,2111.0,,-213.0,,,,,,,,,,260000.0,,,,-55581.0,,,,,,,,283.0,188.0,,,,245382.0,187635.0,,,219810.0,50000.0,163830.0,,,,0.21,,,,,1182.0,,,0.0,,,,,,,,,123782.0,1276.0,,,0.0,,,43000.0,10849.0,442284.0,,260000.0,,0.0,,,,,,-16244.0,-18851.0,121502.0,204419.0,25000.0,25000.0,,13182.0,,,,,,,,,100000000.0,,,,,,,,,,12000.0,-218124.0,491.0,,-62151.0,,,439.0,,,,,,-140064.0,,,,,,,5581.0,,,,,,,,,,,,,,,,,426.0,,,,,,,,,,,,,,,,,0
11,0,,,388049.0,,41914.0,,11349.0,6349.0,23131.0,,-1806.0,-426.0,,,0.0,,,,,,,,,,,-55581.0,,,,,,,,,282.0,,35747.0,,209635.0,,,,,50000.0,163830.0,,,,,,,,,,,-116433.0,0.0,0.0,0.0,,,,,-1500.0,,57950.0,,6599.0,0.0,0.0,,5581.0,50000.0,11349.0,430324.0,,,,0.0,,25000.0,0.0,-26806.0,-13182.0,-16244.0,,163416.0,204419.0,25000.0,25000.0,,,-17975.0,,,,,,,,,,,0.0,0.0,,,,35000.0,,,-58050.0,491.0,,-68651.0,,,,1180.0,,,,-24742.0,-144741.0,,,,,,,5581.0,,,,,,,,,,,,,,,,,213.0,,,,,,,,,,,,,,,,,0
12,1500,,,388049.0,,,,1674.0,1674.0,5936.0,,,-351.0,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,-14123.0,,,,,,,,258.0,,,,,180181.0,,,,,50000.0,186330.0,,0.0,,,,,,,4106.0,,,,,,,,,,,,112887.0,1086.0,,,0.0,,,51500.0,1674.0,507245.0,,,,0.0,0.0,,0.0,,,-18101.0,-60033.0,204419.0,204419.0,25000.0,25000.0,,36106.0,,,,,,,,0.001,100000000.0,,,0.0,0.0,,,,,,32000.0,,491.0,,-79826.0,,0.0,768.0,,,,,-32151.0,,,,,,,,5581.0,,,,,,30000000.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0
13,1500,,,,,124510.0,,1674.0,77.0,,,-1306.0,,,,0.0,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,0.0,,,,,,,,,,,142104.0,,180181.0,,,,,50000.0,0.0,,,,,,,,,,,-438150.0,0.0,0.0,0.0,,,,,-4500.0,,,,17658.0,0.0,0.0,,5581.0,51500.0,1674.0,507245.0,,,,,,35000.0,0.0,-36306.0,-36106.0,-18101.0,,204419.0,245877.0,,,,,-51398.0,,,,,,,0.001,,,,0.0,0.0,,,,35000.0,,,-188308.0,398.0,,-79826.0,,,,2405.0,,,,-38651.0,-148248.0,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,0
14,1500,,,392234.0,,,,1674.0,77.0,7754.0,,,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,0.0,,,,,,,,93.0,,,66740.0,,180181.0,,,,,,4000.0,,0.0,,,,,,,2847.0,,,,,0.0,,,,,,,,1280.0,,,,,0.0,51500.0,1674.0,507245.0,,,,,,,,,,-18329.0,-17478.0,204419.0,260000.0,,,,17897.0,,,,,,,,0.001,,,,,0.0,,,,,,15050.0,-139774.0,304.0,,-79826.0,,0.0,329.0,1225.0,,,,-49826.0,-148248.0,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
15,1500,,,392234.0,,41914.0,,1674.0,77.0,,,-5981.0,,,,0.0,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,11956.0,,180181.0,,,,,65000.0,54582.0,,,,,,,,,,,-259971.0,,0.0,0.0,,,,,-3000.0,,,1036.0,5873.0,0.0,,,0.0,51500.0,1674.0,507245.0,,,,,,35000.0,,-40981.0,-17897.0,,,204419.0,260000.0,,,,,-17243.0,,,,,,,0.001,100000000.0,,,,,,,,15000.0,,,-272701.0,209.0,,-79826.0,,,,4148.0,,,,-49826.0,-148248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16,6998,,,461031.0,,165513.0,,11174.0,22015.0,7655.0,,9500.0,,,,,,,,,,,,,,,,,,,,,,,,,,-7454.0,,168225.0,,,,,75000.0,54582.0,,,,,,,,,,,-460504.0,0.0,0.0,,,,,,5498.0,,,2823.0,23403.0,0.0,,,,71998.0,11174.0,693440.0,,,,,,15000.0,,-5500.0,-25306.0,,,260000.0,,,,,,-68870.0,,,,,,,,100000000.0,,,,,,,,25000.0,,,,,,-90824.0,,,,7120.0,,,,-49826.0,-164492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
17,910,,,461031.0,,41458.0,,7535.0,98889.0,7655.0,1014.0,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,-19410.0,,187635.0,,,,,85000.0,54582.0,,,,,,,,,3909.0,,,,,,,,,,,,,8104.0,5809.0,,,,,75910.0,7535.0,780063.0,,,,,,,,,,,-15517.0,260000.0,,,,,7409.0,,,,,,,,,100000000.0,,,,,,,,,,3500.0,,,,-98375.0,,,329.0,5299.0,,,,,-164492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18,0,,,461031.0,,55581.0,,2465.0,98889.0,7655.0,,5861.0,,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,85000.0,112532.0,,,,,,,,,,,-133600.0,,0.0,,,,,,-590.0,,,4245.0,11682.0,0.0,,,,75000.0,2465.0,,,,,,,25000.0,,-19139.0,-7409.0,,,,,,,,,-60710.0,,,,,,,,,,,,,,,,25000.0,,,,,,-102535.0,,,,,,,,,-164492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
19,0,,,461031.0,,14123.0,,8276.0,98889.0,,1054.0,,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,85000.0,167469.0,,0.0,,,,,,,8256.0,,,,,,,,,,,,,,5873.0,,,,,85000.0,8276.0,,,,,,,,,,,,1960.0,,,,,,31806.0,,,,,,,,,,,,,,,,,,,23550.0,,,,-106724.0,,0.0,1426.0,,,,,-60824.0,-182593.0,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
20,0,,,,,55581.0,,8276.0,98889.0,,,791.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,94.0,,,,,,,,,,85000.0,219810.0,,,,,,,,,,,-160075.0,0.0,0.0,,,,,,-1500.0,,,,17555.0,0.0,,,,85000.0,8276.0,,,,,,,25000.0,,-24209.0,-31806.0,,,,,,,,,-174320.0,,,,,,,,,,,,,,,,35000.0,,,,,,-106724.0,,,0.0,,,,,-68375.0,-182593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
21,5624,,,,,,,8276.0,35409.0,,77.0,6602.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,,-26475.0,0.0,0.0,,,,,,-1500.0,,,,,0.0,,,,85000.0,8276.0,,,,,,,35000.0,,-28398.0,-6500.0,,19473.0,,,,,,,-113610.0,,,,,,,,,,,,,,,,0.0,,,,,,-106724.0,,,,,,,,-76724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
22,1500,,,,,,,,298.0,,77.0,,,,,,,,,,,,,,,,,,,,,,,,188.0,,,,,,,,,,95000.0,,,0.0,,,,,,,9431.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55307.0,,,,,,42981.0,,,,,,,,,,,,,,,,,,,28550.0,,,,,,0.0,0.0,,,,,-76724.0,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
23,1500,,,,,,,2770.0,582.0,6258.0,77.0,-5506.0,,,,,,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,117000.0,,,,,,,,,,,,-218124.0,0.0,0.0,,,,,,5624.0,,,,,0.0,,,,90624.0,2770.0,,,,,,,0.0,,-5506.0,-42981.0,,-74780.0,,,,,,,-376300.0,,,,,,,,,,,,,,,,10000.0,,,,,,-117854.0,,,,,,,,-76724.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
24,1500,,,,,,,2062.0,2676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000.0,,,0.0,,,,,,,1498.0,,,,,,,,,,,,,,,,,,,95000.0,2062.0,,,,,,,,,,,,-77590.0,,,,,,10998.0,,,,,,,,,,,,,,,,,,,9500.0,,,,-122938.0,,0.0,,,,,,-76724.0,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
25,1500,,,,,,,4646.0,2676.0,5849.0,,-6214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117000.0,,,,,,,,,,,,-58050.0,,0.0,,,,,,0.0,,,,,0.0,,,,117000.0,4646.0,,,,,,,10000.0,,-16214.0,-10998.0,,-22283.0,,,,,,,-201980.0,,,,,,,,,,,,,,,,32000.0,,,,,,-142354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
26,4308,,,,,,,1918.0,2676.0,,,,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,117000.0,,,0.0,,,,,,,4049.0,,,,0.0,,,,,,,,,,,0.0,,,,118500.0,1918.0,,,,,,,,,,,,,,,,,,18549.0,,,,,,,,,,,,,,,,,32000.0,,14500.0,,,,-146582.0,,0.0,,,,,,-87854.0,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
27,4675,,,,,,,1918.0,2676.0,6349.0,,-3630.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,134500.0,,,,,,,,,,,,-293045.0,,0.0,,,,,,0.0,,,,,0.0,,,,118500.0,1918.0,,,,,,,32000.0,,-35630.0,-18549.0,,,,,,,,,-441653.0,,,,,,,,,,,,,,,,17500.0,,,,,,-146582.0,,,,,,,,-92938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
28,2677,,,,,,,1918.0,1713.0,,15489.0,-6358.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,137500.0,,,,,,,,,,2551.0,,-48534.0,,0.0,,,,,,1500.0,,,,,0.0,,,,118500.0,1918.0,,,,,,,32000.0,,-38358.0,,,,,,,,,7551.0,,,,,,,,,,,,,,,,,20500.0,,5000.0,,,,-146582.0,,,,,,,,-112354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
29,6184,,,,,,,1918.0,750.0,1674.0,,2500.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,-188308.0,,,,,,,,2808.0,,,,,0.0,,,,118500.0,1918.0,,,,,,,17500.0,,-15000.0,-7551.0,,,,,,,,,-73567.0,,,,,,,,,,,,,,,,,,,,,,-146582.0,,,,,,,,-116582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
30,6184,,,,,,,,3075.0,1674.0,5925.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20500.0,,,0.0,,,,,,,5209.0,,-139774.0,,,,,,,,3175.0,,,,,0.0,,,,,,,,,,,,20500.0,,-20307.0,,,,,,,,,22709.0,,,,,,,,,,,,,,,,,27175.0,,17500.0,,,,,,0.0,,,,,,-116582.0,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
31,6184,,,,,,,4418.0,,1674.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-272701.0,,,,,,,,,,,,,0.0,,,,138808.0,4418.0,,,,,,,,,,-22709.0,,,,,,,,,-142597.0,,,,,,,,,,,,,,,,0.0,,,,,,-164390.0,,,,,,,,-116582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
32,6184,,,,,,,2111.0,,1674.0,22015.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.0,,-84393.0,,,,,,,,1177.0,,,,,0.0,,,,142175.0,2111.0,,,,,,,27175.0,,-26982.0,,,,,,,,,4160.0,,,,,,,,,,,,,,,,,2925.0,,3000.0,,,,-170064.0,,,,,,,,-116582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
33,13883,,,,,,,2111.0,,,,193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4684.0,,,,,,,,,146852.0,2111.0,,,,,,,20500.0,,-20307.0,-4160.0,,,,,,,,,-69030.0,,,,,,,,,,,,,,,,,,,,,,-174741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34,8527,,,,,,,2111.0,,,98889.0,-1097.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,6398.0,,,,,,,,,,7699.0,,,,,,,,,150359.0,2111.0,,,,,,,5000.0,,-4890.0,,,,,,,,,26898.0,,,,,,,,,,,,,,,,,2925.0,,20500.0,,,,-178248.0,,0.0,,,,,,,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35,10922,,,,,,,2111.0,,,98889.0,-1057.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2343.0,,,,,,,,,150359.0,2111.0,,,,,,,5000.0,,-6097.0,-26898.0,,,,,,,,,-202607.0,,,,,,,,,,,,,,,,25600.0,,,,,,-178248.0,,,,,,,,-134390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
36,6645,,,,,,,2111.0,,,98889.0,-2034.0,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,1489.0,,,,,,,,,,,,,,,,,,,150359.0,2111.0,,,,,,,,,,,,,,,,,,11130.0,,,,,,,,,,,,,,,,,25600.0,,9641.0,,,,-178248.0,,0.0,,,,,,-140064.0,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
37,6645,,,,,,,2111.0,,,98889.0,,,,,,0.001,75000000.0,30000000.0,30000000.0,30000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738.0,,,,,,,,,150359.0,2111.0,,,,,,,7925.0,,-8982.0,-11130.0,,,,,,,,,-60010.0,,,,,,,,,,,,,,,,50600.0,,,,,,-178248.0,,,,,,,,-144741.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
38,6645,,,,,,,,,11174.0,,,,,,,,500000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,3573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16214.0,,,,,,,,,,,,,,,,,73200.0,,12641.0,,,,,,0.0,,,,,,-148248.0,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
39,6645,,,,,,,2221.0,,,35409.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.0,,,,,,,,,166713.0,2221.0,,,,,,,29886.0,,-31920.0,-16214.0,,,,,,,,,-260233.0,,,,,,,,,,,,,,,,165228.0,,,,,,-194492.0,,,,,,,,-148248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
40,29916,,,,,,,1054.0,,,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23271.0,,,,,,,,,198933.0,1054.0,,,,,,,30000.0,,-14588.0,-5084.0,,,,,,,,,-133001.0,,,,,,,,,,,,,,,,,,,,,,-230922.0,,,,,,,,-148248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
41,39379,,,,,,,77.0,,2465.0,426.0,,,,,,0.001,500000000.0,30020000.0,30020000.0,30020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,16778.0,,,,,,,,,,,,,,,,,,,208475.0,77.0,,,,,,,,,,,,,,,,,,35630.0,-64994.0,,,,,,,,,,,,,,,,,,18852.0,,,,-251437.0,,0.0,,,,,,,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
42,9314,,,,,,,77.0,,,426.0,,,,,,0.001,500000000.0,30020000.0,30020000.0,30020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13205.0,,,,,,,,,,32734.0,,,,,,,,,208475.0,77.0,,,,,,,110600.0,,-103629.0,-35630.0,,,,,,,,,-195111.0,,,,,,,,,,,,,,,,,,,,,,-251437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
43,5168,,,,,,,77.0,,8276.0,426.0,,,,,,0.001,500000000.0,30020000.0,30020000.0,30020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18006.0,,,,,,,,,,,,,,,,,,,208475.0,77.0,,,,,,,,,,,,,,,,,,19416.0,-62110.0,,,,,,,,,,,,,,,,,,6211.0,,,,-251437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44,5168,,,,,,,77.0,,8276.0,426.0,,,,,,0.001,500000000.0,30020000.0,30020000.0,30020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10875.0,,,,,,,,,,2668.0,,,,,,,,,208475.0,77.0,,,,,,,245600.0,,-222539.0,-19416.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-251437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
45,5168,,,,,,,,,8276.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,12989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39858.0,,,,,,,,,,,,,,,,,,,21852.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
46,5168,,,,,,,31489.0,,8276.0,0.0,,,,,,,75000000.0,34366758.0,34366758.0,34367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2114.0,,,,,,,,,,7683.0,,,,,,,,,284246.0,31489.0,,,,,,,395600.0,,-295665.0,-39858.0,,,,,,,,17808.0,,,,,,,,,,,,,,,,,,,,,,,-313183.0,,,,,,,,-164492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
47,9976,,,,,,,22643.0,,,,,,,,,,75000000.0,34376758.0,34376758.0,34377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17975.0,,,,,,,,,,9599.0,,,,,,,,,478372.0,22643.0,,,,,,,0.0,,-63480.0,-17808.0,,,,,,,,23482.0,,,,,,,,,,,,,,,,,,,,,,,-689587.0,,0.0,,,,,,-164492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
48,29900,,,,,,,99755.0,,,,,,,,,0.001,,34376758.0,34376758.0,34377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,51398.0,,,,,,,,,,,,,,,,,,,386569.0,99755.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10493.0,,,,-711941.0,,,,,,,,-164492.0,,,,,,,,,,,,,,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
49,28273,,,,,,,99755.0,,2770.0,,,,,,,0.001,,34376758.0,34376758.0,34377.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17243.0,,,,,,,,,,29522.0,,,,,,,,,386569.0,99755.0,,,,,,,0.0,,-98591.0,-23482.0,,,,,,,,5674.0,,,,,,,,,,,,,,,,,,,,,,,-711941.0,,0.0,,,,,,-182593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
