,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccountsPayableCurrent,AccountsPayableCurrentAndNoncurrent,AccountsPayableOtherCurrent,AccountsPayableRelatedPartiesCurrentAndNoncurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccruedLiabilitiesCurrentAndNoncurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentsToAdditionalPaidInCapitalStockIssuedIssuanceCosts,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AdvancesToAffiliate,AllowanceForDoubtfulAccountsReceivableWriteOffs,AllowanceForLoanAndLeaseLossesForeignCurrencyTranslation,AllowanceForLoanAndLeaseLossesWriteOffs,AllowanceForLoanAndLeaseLossesWriteoffsNet,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetRetirementObligation,AssetRetirementObligationAccretionExpense,AssetRetirementObligationForeignCurrencyTranslationGainLoss,AssetRetirementObligationsNoncurrent,Assets,AssetsCurrent,CapitalExpendituresIncurredButNotYetPaid,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsIncludingDisposalGroupAndDiscontinuedOperations,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashPeriodIncreaseDecrease,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ComprehensiveIncomeNetOfTax,ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest,ConvertibleDebt,ConvertibleDebtCurrent,CostOfGoodsSold,CostsIncurredAcquisitionOfOilAndGasProperties,CostsIncurredExplorationCosts,DebtConversionConvertedInstrumentWarrantsOrOptionsIssued1,DebtInstrumentDecreaseForgiveness,DebtInstrumentIncreaseAccruedInterest,DebtInstrumentInterestRateStatedPercentage,DecreaseInRestrictedCash,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsInvestments,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsOther,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilities,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesPropertyPlantAndEquipment,DepositAssets,Deposits,DepositsAssetsNoncurrent,Depreciation,DepreciationAndAmortization,DepreciationNonproduction,DerivativeAssetFairValueGrossLiability,DerivativeGainLossOnDerivativeNet,DerivativeGainOnDerivative,DerivativeInstrumentsAndHedgesLiabilities,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DueFromAffiliates,DueFromOfficersOrStockholdersCurrent,DueFromOtherRelatedParties,DueFromOtherRelatedPartiesCurrent,DueFromRelatedParties,DueFromRelatedPartiesCurrent,DueFromRelatedPartiesNoncurrent,DueToOfficersOrStockholdersCurrent,DueToOtherRelatedPartiesClassifiedCurrent,DueToOtherRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,DueToRelatedPartiesNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectOfExchangeRateOnCash,EffectOfExchangeRateOnCashAndCashEquivalents,EffectOfExchangeRateOnCashContinuingOperations,EquipmentExpense,ExplorationAndProductionCosts,FairValueAssumptionsExercisePrice,FairValueAssumptionsExpectedDividendRate,FairValueAssumptionsExpectedVolatilityRate,FairValueAssumptionsRiskFreeInterestRate,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationIssues,ForeignCurrencyTransactionGainLossBeforeTax,ForeignCurrencyTransactionGainLossUnrealized,GainLossOnContractTermination,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,ImpairmentOfIntangibleAssetsFinitelived,ImpairmentOfOilAndGasProperties,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationChangeInEnactedTaxRate,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpense,IncomeTaxReconciliationOtherReconcilingItems,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilitiesAndOtherOperatingLiabilities,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPrepaidExpensesOther,IncreaseDecreaseInReceivables,InterestAndDebtExpense,InterestExpense,InterestExpenseOther,InterestIncomeOperating,InterestIncomeOther,InterestPaid,InterestPayableCurrent,InvestmentBankingAdvisoryBrokerageAndUnderwritingFeesAndCommissions,InvestmentIncomeInterest,InvestmentIncomeNet,Investments,LaborAndRelatedExpense,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LoansAndLeasesReceivableGainLossOnSalesNet,LoansAndLeasesReceivableRelatedParties,LoansPayableCurrent,LoansReceivableNet,LoansReceivableWithFixedRatesOfInterest1,LongTermInvestments,LongTermNotesPayable,ManagementFeeExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesAndLoansPayableCurrent,NotesAndLoansReceivableNetCurrent,NotesIssued1,NotesPayable,NotesPayableCurrent,NotesPayableRelatedPartiesCurrentAndNoncurrent,NumberOfOperatingSegments170,NumberOfOperatingSegments171,OfficersCompensation,OilAndGasPropertyFullCostMethodGross,OilAndGasPropertyFullCostMethodNet,OilAndGasRevenue,OperatingExpenses,OperatingIncomeLoss,OperatingLossCarryforwards,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTax,OtherComprehensiveIncomeLossTax,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherIncome,OtherNotesPayableCurrent,OtherReceivablesNetCurrent,OtherShortTermBorrowings,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireInvestments,PaymentsToAcquireLoansReceivable,PaymentsToAcquireNotesReceivable,PaymentsToAcquireOilAndGasEquipment,PaymentsToAcquireOilAndGasProperty,PaymentsToAcquireOilAndGasPropertyAndEquipment,PaymentsToAcquireOtherPropertyPlantAndEquipment,PrepaidExpenseAndOtherAssetsCurrent,PrepaidExpenseCurrent,PrepaidExpenseCurrentAndNoncurrent,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,ProceedsFromIssuanceOfPrivatePlacement,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromRepaymentsOfRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentGrossPeriodIncreaseDecrease,PropertyPlantAndEquipmentNet,ReceivablesNetCurrent,RelatedPartyTaxExpenseDueToAffiliatesCurrent,RepaymentsOfNotesPayable,RepaymentsOfRelatedPartyDebt,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,SalariesAndWages,SalariesWagesAndOfficersCompensation,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardNonOptionEquityInstrumentsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestExercisableAggregateIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsVestedAndExpectedToVestOutstandingAggregateIntrinsicValue,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,SharebasedCompensationSharesAuthorizedUnderStockOptionPlansExercisePriceRangeExercisableOptionsWeightedAverageExercisePrice1,StandardizedMeasureOfDiscountedFutureNetCashFlowsRelatingToProvedOilAndGasReserves,StockholdersEquity,StockholdersEquityNoteSubscriptionsReceivable,StockIssued,StockIssued1,StockIssuedDuringPeriodSharesAcquisitions,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesOther,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecuritiesNetOfAdjustments,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,TravelAndEntertainmentExpense,UnprovedOilAndGasPropertySuccessfulEffortMethod,UnsecuredDebt,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesIssuedBasic,WeightedAverageNumberOfSharesOutstandingBasic,y
10,1041374,,,522482.0,,,12221.0,526.0,124200.0,121984.0,20194.0,58632.0,1400234.0,,,,,,16329.0,,,2750000.0,23723.0,1886.0,-1816.0,32058.0,664418.0,113351.0,932114.0,19692.0,,74179.0,176895.0,-141724.0,-20271.0,,,500000.0,,,100000.0,,107486705.0,107486705.0,-200000.0,15687.0,,,,,,100000.0,429527.0,,0.0,,,,,,,,1483000.0,,197000.0,-1825000.0,,,,,32656.0,42553.0,2400.0,3999.0,3564.0,257227.0,,,,,257227.0,,223731.0,,,,10500.0,,,,48541.0,,334869.0,,,0.0,,,0.21,,21337.0,,,605593.0,,,2.35,0.0068,,,,0.0,0.0,-34708.0,39530233.0,913215.0,-2724306.0,-366888.0,,,,270000.0,,,-1744000.0,1325000.0,,58293.0,0.0,25271.0,,1729.0,-1851.0,,1508.0,,,,-60.0,394.0,,,126.0,,,,,1739292.0,664418.0,448355.0,,,57261.0,106150.0,,1500000.0,112683.0,91824.0,293000.0,-742477.0,-208821.0,-124962.0,,,558540.0,,150000.0,19060.0,,,,,,,586142.0,,,,,,-4990177.0,,11884.0,15258.0,,,5700.0,,,,,,0.0,742477.0,,,9889.0,183808.0,,720275.0,,,561280.0,238797.0,-888074.0,,,,,,,60789.0,71284.0,51981.0,3807.0,,,0.0,,-1199858.0,,,,1.68,0.0127,,,,,,,,,,,,18000.0,,,25000.0,,,,,193000.0,,,,1401463.0,,,107914430.0,,29886896.0,0
11,1148771,650867.0,822718.0,470852.0,,,,,128758.0,100535.0,20194.0,-21560.0,1640484.0,,,,,,,,,,23724.0,,,31354.0,1973491.0,113351.0,,8044.0,51414.0,78196.0,,,,0.48,,500000.0,,,-200000.0,,108486705.0,108486705.0,5400000.0,16687.0,-1470790.0,,,,,,83278.0,2823698.0,150000.0,,,,,,,,,,,,,,,,33082.0,43513.0,,800.0,891.0,28116.0,,200489.0,,,28116.0,,40354.0,75849.0,,,10500.0,,,,,,334869.0,,,,,,,-29443.0,,,,579590.0,,,,,,15281.0,-2041.0,,,-899846.0,39530233.0,344603.0,,-1549470.0,,,0.0,,,,,,,156704.0,-1702.0,,,-4069.0,,,,,1508.0,,,900.0,,,,,,127910.0,,1739292.0,1973491.0,1611814.0,,,,,,1500000.0,,,947722.0,,-859526.0,,-172318.0,18519.0,558540.0,,0.0,18618.0,,,,,,,578989.0,,1616542.0,-80344.0,,,-4957525.0,,172318.0,404947.0,,,1333.0,,,,,,63988.0,,,,13949.0,68916.0,,,,,0.0,0.0,,,,541411.0,150563.0,,,60789.0,,51090.0,0.0,,,11350.0,,-1329641.0,,,,,,,2300000.0,,,5750000.0,,,,,,,0.0,,,1000000.0,,,,,,,,,1401463.0,,,,,29884360.0,0
12,1309679,731639.0,,282784.0,,,10965.0,1578.0,153703.0,54722.0,20194.0,-21560.0,1740084.0,,,,,,,,,2250000.0,24546.0,,-119.0,31354.0,2091021.0,113351.0,935958.0,4017.0,203326.0,,,28695.0,,0.45,,,,,,,108886705.0,108886705.0,5400000.0,17087.0,-482306.0,,,,,,,,,,,,,,,,,,,,,,,,,43740.0,,,,29856.0,,200489.0,,,29856.0,,,,,,10500.0,,,,253812.0,,,,,0.0,,,,,27572.0,,,575763.0,,,,,,-4168.0,2609.0,-25000.0,,-181528.0,39530233.0,,,,,,,,,,,,,,,,,,,,,25218.0,,,60.0,,,,-126.0,,,,,1739292.0,2091021.0,1773979.0,,,,,,1500000.0,,,,-891699.0,,,-24430.0,,558540.0,,150000.0,18825.0,19942.0,,,,,,641494.0,,1172722.0,,,,,,,47250.0,,,27103.0,,,,,,0.0,891699.0,,,24099.0,116573.0,,1178651.0,,,561280.0,238797.0,-88089.0,,,176075.0,6578.0,,,59989.0,,51090.0,0.0,,,0.0,,-1456027.0,,,,,,,2300000.0,,,6969000.0,,,,188864.0,,,18000.0,,,1000000.0,,,,,699625.0,,,,1401463.0,,,108855936.0,,29894089.0,0
13,1309679,731639.0,1093328.0,,,,8845.0,,35937.0,,,-21560.0,1640484.0,,,,,,20323.0,,,2250000.0,,649.0,399.0,31354.0,1578802.0,,,4017.0,99472.0,51414.0,,,61342.0,,,,1780000.0,0.001,200000.0,750000000.0,27121684.0,27121684.0,5400000.0,16687.0,,,,,,,,,,,,,,,,,,,197000.0,,16215677.0,,,,33082.0,43517.0,800.0,4799.0,,150136.0,,200489.0,,,150136.0,,,,,,,,,,314728.0,63928.0,337497.0,,,,,,0.21,59850.0,32896.0,,,568151.0,,,,,,-1339.0,-2609.0,0.0,48948.0,-38924.0,,913215.0,,-67961387.0,,,0.0,,,,,,,129608.0,0.0,25271.0,,-183808.0,-6140.0,,,207.0,,,129.0,900.0,,,64.0,,,,,,1578802.0,1960260.0,,,,,,,,23079.0,1406098.0,-881699.0,-1233736.0,-124962.0,,19943.0,558540.0,,0.0,,19942.0,,,,,,,,604110.0,-3222443.0,,,,,,74250.0,,,,,,,,,63988.0,881699.0,,,24099.0,8850.0,,458376.0,,,0.0,0.0,,,400000.0,,,,,59189.0,,51090.0,4680.0,,,11350.0,,-2186217.0,,,,,,,,,,,,,,63902.0,,,0.0,,,1000000.0,,,,,699626.0,,,,,,,,,,0
14,1309679,731639.0,1093328.0,,,,6253.0,509.0,35937.0,,,-21560.0,1640484.0,,,,,,3994.0,,,2250000.0,24546.0,,408.0,31354.0,1578802.0,260279.0,997465.0,4017.0,4429.0,-26782.0,,-14364.0,,,,,1700000.0,0.001,200000.0,750000000.0,108486705.0,108486705.0,5400000.0,16687.0,-127003.0,,,,,,,,,,,,,,,,1309000.0,,,-1506000.0,,,,,33082.0,43517.0,,1600.0,,,,,,,,,,,,,,,,,,63928.0,335513.0,,,0.0,,,,,,,,,,,,,,,,-25000.0,0.0,1012432.0,,0.0,-8305069.0,,,,0.0,-319000.0,,,,,,-27097.0,1702.0,0.0,,-179739.0,,,,,1508.0,,69.0,0.0,,,,,,,,1821002.0,1578802.0,1960260.0,,,,,,,,,458376.0,,-374210.0,-74188.0,-98428.0,,,,,18825.0,19942.0,,,,,,641494.0,,1701084.0,-260671.0,,,,,,7176.0,,,27103.0,,,,,,0.0,,,,24099.0,8850.0,,,,,,238797.0,-46421.0,,400000.0,27075.0,4748.0,,,67406.0,,51090.0,4680.0,,,0.0,,-2186217.0,,,,,,,2300000.0,,,5957000.0,,,,,,,18000.0,,,1000000.0,,,,,699625.0,,,,1403134.0,,,27045755.0,,30621927.0,0
15,1309679,731639.0,1093328.0,,,,18925.0,,35937.0,,21085.0,,1640484.0,,,,,,,,,2000000.0,24546.0,,63.0,,1578802.0,94842.0,953208.0,4017.0,4429.0,,13616.0,31423.0,437055.0,0.44,,,1950000.0,0.001,200000.0,750000000.0,108486705.0,108486705.0,,16687.0,,,,,,,,,,,,,,,,,,,13724000.0,,,,,,33082.0,42514.0,3199.0,,,,,122236.0,,,,,,,,,26349.0,,,,,63928.0,453112.0,,,,,,0.21,,17694.0,,,568151.0,,,,,,6641.0,928.0,0.0,48948.0,294114.0,,913215.0,,,,,,,,,,,,,-1702.0,25271.0,,,-16290.0,,,232.0,,,575.0,900.0,,,,,,,,1655681.0,1578802.0,1960260.0,,,57261.0,,,,,,,-988681.0,,-41025.0,-73998.0,19943.0,568400.0,,,18825.0,19942.0,,,,,,641494.0,,84542.0,,,,,,,16176.0,,,27103.0,,,,,,63988.0,924693.0,,,,8850.0,,1419900.0,,,584798.0,0.0,-37106.0,,400000.0,,,,,65421.0,,,4680.0,,,11350.0,,-2186217.0,,,,,,,2300000.0,,,7797000.0,,,,,,,0.0,,,,,,,,432420.0,,,,1434632.0,,,108183019.0,,,0
16,1217996,,1093329.0,,,,,2061.0,52267.0,,21976.0,-47643.0,1640484.0,,,,,,40722.0,,,2000000.0,24546.0,2534.0,63.0,32583.0,1578802.0,7417.0,,,,202326.0,,-22149.0,,0.44,,,3823698.0,0.001,200000.0,750000000.0,108486705.0,108486705.0,,16687.0,-2169888.0,,,,,,,,,,,,,,,,1134000.0,,,1331000.0,,,,,,,,5713.0,,,,351347.0,,,,,,,,,87319.0,,,,,63928.0,48831.0,,,,,,,,-7494.0,,,568151.0,,,,,,,-928.0,-25000.0,0.0,1223806.0,,0.0,,,,,0.0,-494000.0,,,,,,92605.0,-2978.0,0.0,,-68916.0,,,,,53119.0,,94.0,0.0,,,60.0,,,,,1177139.0,1578802.0,1960260.0,,,57261.0,,,,,46242.0,2232158.0,-978681.0,-1276355.0,-137639.0,-131579.0,19942.0,568226.0,,,,,,,,,,641494.0,,1770951.0,-90758.0,,,,,,100828.0,,,27103.0,,,,,,0.0,914693.0,,,,8850.0,,699625.0,,,23518.0,292225.0,-193675.0,,400000.0,565949.0,35586.0,,,65421.0,,50199.0,2046.0,,,11350.0,,-2186217.0,,,,,,,2000000.0,,,4640000.0,,,,63902.0,,,18000.0,,,,,,,,756657.0,,,,1440537.0,,,27151024.0,,30852247.0,0
17,1147024,870169.0,,,,,,,60808.0,,22867.0,-58473.0,,,,,,,24393.0,,,,,,-831.0,23650.0,,44920.0,892552.0,,4429.0,125130.0,589420.0,5882.0,,0.44,,,3823698.0,,,,108486705.0,108486705.0,3600000.0,,-1181404.0,,,,,,,,,,,,,,,,1438000.0,,,1635000.0,,,,,,,,2514.0,,,,229111.0,,,,,,,,,60307.0,,,,,,,,,,,,,,-9878.0,,,568151.0,,,,,,7980.0,,0.0,-48949.0,211374.0,,,,,,,0.0,304000.0,,,,,,-64101.0,2978.0,25271.0,,64847.0,,,,41655.0,123011.0,,721.0,900.0,,,129.0,,,,,1146355.0,,,,,,,,,,,1284437.0,,-426105.0,-63451.0,-33151.0,19942.0,21958.0,,,,,,,,,,,,154409.0,,,,,,,467525.0,,,,,,,,,73119.0,,,,24099.0,,,,,,,53428.0,7699.0,,,200613.0,179571.0,,,65421.0,,49308.0,2069.0,,,11350.0,,,,,,,,,,,,,,,,-149095.0,,,0.0,,,,,,,,1809800.0,,,,992197.0,,,108604096.0,,,0
18,994984,861774.0,1091406.0,,,,,,79369.0,,23758.0,-59113.0,1930704.0,,,,,,,,,,,,,23124.0,1726601.0,44920.0,,,4429.0,,,,,0.44,,,3823698.0,,,,109686705.0,109686705.0,3600000.0,17887.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3999.0,902.0,,,,350818.0,,,,,,,,,114441.0,,,,,63499.0,4058.0,,,0.0,,,,,54133.0,,,,,,,,,,6243.0,,0.0,1353589.0,,913215.0,,,,,,,,,,,,,2634.0,0.0,,-64847.0,,,,16644.0,156252.0,,10699.0,0.0,,,,,,,,1146355.0,1726601.0,1851033.0,,,,,,,,,,-989982.0,-416830.0,-280997.0,-66580798.0,19942.0,19965.0,,,18519.0,542822.0,,,,,,,,69867.0,-665516.0,,,,,,136828.0,,,,,,,,,9131.0,925994.0,,,,5948.0,,1519900.0,,,618655.0,,,,,,,,,60569.0,,48417.0,18925.0,,,0.0,,-2224975.0,,,,,,,,,,,,,,,,,,,,300000.0,,,,,50000.0,,,,992197.0,,,27285850.0,,31082567.0,0
19,984288,860946.0,1309389.0,,,,,570.0,79369.0,,23758.0,-123371.0,1930704.0,,,,,,20399.0,,,,,2534.0,,21515.0,1591862.0,44920.0,828394.0,10301.0,,99472.0,60070.0,,-395622.0,,,,3823698.0,,,,109686705.0,109686705.0,3600000.0,17887.0,-2204652.0,,,,,,,,,,,,,,,,1782000.0,,,15688000.0,,,,,,,800.0,1776.0,,,,-529.0,,,,,,,,,108830.0,,,,,64395.0,500000.0,,,,,,,,26561.0,,,586449.0,,,,,,-2412.0,-6243.0,-25000.0,-48948.0,341157.0,,0.0,,,,,,14053000.0,,,,,,196157.0,-2634.0,25271.0,,-116573.0,-136519.0,,,,291419.0,,,900.0,,,,,,,,1146355.0,1591862.0,1746101.0,,,,,,,,23163.0,2362054.0,-1301.0,-1370883.0,,-49438.0,19942.0,19965.0,,,19943.0,1148778.0,,,,,,,,1834159.0,-109347.0,,,,,,562776.0,,,,,,,,,8877.0,1301.0,,,160618.0,3905.0,,799625.0,,,57375.0,292225.0,,,,565949.0,185094.0,,,58840.0,,47526.0,25170.0,,,11350.0,,-2275306.0,,,,,,,,,,,,,,,,,18000.0,,,300000.0,,,,,50000.0,,,,992197.0,,,109143401.0,,,0
20,984288,,1378012.0,,,,,,79369.0,,24649.0,-123371.0,2030304.0,,,,,,,,,,,2534.0,,21515.0,1509542.0,44920.0,829194.0,945.0,60842.0,21276.0,,,,,,,,,,,110086705.0,110086705.0,3600000.0,18287.0,-34764.0,,,,,,,,,,,,,,,,,,,,,,,,32603.0,,,,,,,229327.0,,,,,,,,,162387.0,,,,,65467.0,,,,,,,,,,,,586142.0,,,,,,-9053.0,,-25000.0,0.0,129783.0,,,,,,,0.0,,,,,,,39452.0,2611.0,25271.0,,112504.0,,,,41655.0,,,13413.0,0.0,,,69.0,,,,,1146355.0,1509542.0,1613583.0,,,,,,,,,1414333.0,,-496595.0,,,,19965.0,,,19942.0,1466289.0,,,,,,,,217617.0,,,,,,,56205.0,,,,,,,,,,,,,,1934.0,,,,,,0.0,,,909479.0,0.0,5523.0,,,57236.0,,47526.0,,,,60000.0,,-2243322.0,,,,,,,,,,,,,,-149095.0,,,0.0,,,300000.0,,,,,,,,,992197.0,,,27421176.0,,31019904.0,0
21,984288,,1563102.0,,,,,,,,,-123371.0,2255304.0,,,,,,58632.0,,,,24750.0,2534.0,,21515.0,1097906.0,,855948.0,946.0,74901.0,,35171.0,,,,,,,0.001,,750000000.0,27896697.0,27896697.0,3600000.0,19787.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4799.0,,,,,,,,,,,,,,12516.0,,,,,72553.0,,,,,,,,,69654.0,,,578989.0,,,,,,-5187.0,-7077.0,-25000.0,-48948.0,-217617.0,,221648.0,,,,,0.0,,,,,,,,-2611.0,0.0,,-112504.0,1330.0,,,0.0,,,,900.0,,,,,,,,,1097906.0,1707938.0,,,,,,,,,,-1145369.0,-511358.0,-280997.0,,,20103.0,,,19942.0,1466289.0,,,,,,,,63208.0,-232296.0,,,,,,95251.0,,,30262.0,,,,,,,1081381.0,,,22769.0,81.0,,1419900.0,,,618655.0,293934.0,,,,565949.0,,,,,,46635.0,,,,,,-2894917.0,,,,,,,,,,,,,,-149095.0,,,18000.0,,,300000.0,,,,,,,,,,,,109684705.0,,31283666.0,0
22,984288,,1563102.0,,,,,2376.0,,,,-123371.0,2255304.0,,,,,,42303.0,,,,,692.0,,21515.0,1097906.0,59357.0,,653.0,4682.0,4429.0,35171.0,,-313818.0,,,,,0.001,,750000000.0,27121684.0,27121684.0,,19787.0,-2234584.0,,,,,,,,,,,,,,,,,,,,,,,,35181.0,,1600.0,,,,,,,,,,,,,,12516.0,,,,,72553.0,,,,-0.04,,,,,42082.0,,,641494.0,,,,,,1250.0,7077.0,0.0,-85963.0,-63208.0,,,,,,,,,,,,,,342584.0,2152.0,25271.0,,-8851.0,,,,,,,2717.0,0.0,,,,,,,,1133532.0,1097906.0,1707938.0,,,,,,,,173709.0,2362055.0,-156688.0,-1363621.0,-107896.0,,,19003.0,,,19942.0,1996651.0,,,,,,1084644.0,,2961772.0,,,,,,,296826.0,,,,,,,,,,156688.0,,,,81.0,,699625.0,,,0.0,1709.0,,,,0.0,198049.0,,,57236.0,,,,,,,,-2894917.0,,,,,,,,,,,,,,-116427.0,,,0.0,,,,,,,,50000.0,,,,994618.0,,,109428705.0,,30518087.0,0
23,1023266,,,,,,,,85014.0,,,-126085.0,2255304.0,,,,,,17910.0,,,,,,,22204.0,1097906.0,144611.0,10358.0,78196.0,43137.0,,35171.0,,,,,,,0.001,,750000000.0,27896684.0,27896684.0,,19787.0,,,,,,,,,,,,,,,,,,,,,,,,,43551.0,,800.0,,,,,,,,,,,,,,12516.0,,,,,72553.0,,,,0.0,,,,,129.0,,,641494.0,,,,,,39752.0,,0.0,-37015.0,-260671.0,,,,,,,,,,,,,,,1401.0,,,-4781.0,-11707.0,,,-28.0,,,15292.0,900.0,,,94.0,,,,,1031316.0,1097906.0,1707938.0,,,,,,,,127467.0,,-1153289.0,,-142604.0,,,,,,,,,,,,,1352459.0,,,,,,,,,,,,,,,,,,,1089301.0,,,,81.0,,1711320.0,,,0.0,292225.0,,,,,,,,57236.0,,,,,,,,-2894917.0,,,,,,,,,,,,,,-74938.0,,,0.0,,,500000.0,,,,,1200000.0,,,,993538.0,,,27357176.0,,,0
24,807170,,,,,,,1806.0,93377.0,,,-111638.0,,,,,,,,,,,27190.0,1377.0,,21500.0,,82068.0,,,43137.0,60842.0,,,-358118.0,,,,,,,,27896684.0,27896684.0,,,-29932.0,,,,,,,,,,,,,,,,,,,,,,,,43961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,641494.0,,,,,,,3960.0,,105138.0,-90758.0,,,,,,,0.0,,,,,,,275130.0,,25271.0,,-5949.0,,,,,,,,0.0,,,10699.0,,,,,1308128.0,,,,,,,,,,,2653475.0,-164608.0,-1596563.0,,,,,,,,,,,,,,186035779.0,,665516.0,-431754.0,,,,,,39785.0,,,11479.0,,,,,,,164608.0,,,,,,291420.0,,,441130.0,3432.0,,,,,12955.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,18000.0,,,500000.0,,,,,,,,,587770.0,,,27456684.0,,,0
