,AccountsPayableCurrent,AccountsPayableRelatedPartiesCurrent,AccountsReceivableGrossCurrent,AccountsReceivableNetCurrent,AccretionExpense,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalConvertibleDebtWithConversionFeature,AdjustmentsToAdditionalPaidInCapitalIncreaseInCarryingAmountOfRedeemablePreferredStock,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationStockOptionsRequisiteServicePeriodRecognition,AdvertisingExpense,AllocatedShareBasedCompensationExpense,AllowanceForDoubtfulAccountsReceivableCurrent,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfLeasedAsset,AreaOfLand,Assets,AssetsCurrent,BankingFeesAndCommissions,BusinessAcquisitionPurchasePriceAllocationPropertyPlantAndEquipment,CapitalLeaseObligationsCurrent,CapitalLeaseObligationsNoncurrent,CapitalLeasesIncomeStatementInterestExpense,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashAndCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,CashEquivalentsAtCarryingValue,ClassOfWarrantOrRightExercisePriceOfWarrantsOrRights1,ClassOfWarrantOrRightNumberOfSecuritiesCalledByEachWarrantOrRight,ClassOfWarrantOrRightOutstanding,CommonStockParOrStatedValuePerShare37,CommonStockParOrStatedValuePerShare38,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockSharesSubscriptions,CommonStockValue,ConvertibleLongTermNotesPayable,ConvertibleNotesPayableCurrent,ConvertiblePreferredStockConvertedToOtherSecurities,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostsAndExpensesRelatedParty,DebtConversionConvertedInstrumentAmount1,DebtInstrumentConvertibleConversionPrice1,DebtInstrumentInterestRateStatedPercentage,DeferredFinanceCostsCurrentNet,DeferredTaxAssetsGross,DeferredTaxAssetsNet,DeferredTaxAssetsValuationAllowance,Deposits,DepositsAssetsCurrent,DepositsAssetsNoncurrent,Depreciation,DepreciationDepletionAndAmortization,DepreciationExpense,DerivativeLiabilitiesCurrent,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DueFromRelatedPartiesCurrent,DueToRelatedPartiesCurrent,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateContinuingOperations,EffectiveIncomeTaxRateReconciliationAtFederalStatutoryIncomeTaxRate,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EffectiveIncomeTaxRateReconciliationStateAndLocalIncomeTaxes,EmployeeBenefitsAndShareBasedCompensation,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognizedStockOptions,EmployeeStockOwnershipPlanESOPCompensationExpense,FairValueAdjustmentOfWarrants,FinanceLeaseRightOfUseAsset,GainLossOnDerivativeInstrumentsNetPretax,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableRelatedParties,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccountsReceivableRelatedParties,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDeposits,IncreaseDecreaseInInterestPayableNet,IncreaseDecreaseInInventories,IncreaseDecreaseInOperatingLeaseLiability,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,InterestExpense,InterestExpenseOther,InterestPaid,InterestPayableCurrent,InventoryFinishedGoods,InventoryNet,InventoryRawMaterials,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,LeaseDepositLiability,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesNoncurrent,LineOfCredit,LineOfCreditFacilityCommitmentFeePercentage,LineOfCreditFacilityInterestRateDuringPeriod,LoansPayableCurrent,LongTermNotesPayable,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,NotesIssued1,NotesPayableCurrent,NotesPayableRelatedPartiesClassifiedCurrent,OperatingExpenses,OperatingIncomeLoss,OperatingLeaseCost,OperatingLeaseExpense,OperatingLeaseLiability,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeasePayments,OperatingLeaseRightOfUseAsset,OperatingLeaseRightOfUseAssetAmortizationExpense,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsRemainderOfFiscalYear,OperatingLeaseWeightedAverageDiscountRatePercent,OperatingLossCarryforwards,OtherCostOfOperatingRevenue,OtherExpenses,OtherIncome,OtherLiabilitiesCurrent,OtherNotesPayableCurrent,PaymentsForDeposits,PaymentsForRepurchaseOfCommonStock,PaymentsOfCapitalDistribution,PaymentsOfStockIssuanceCosts156,PaymentsOfStockIssuanceCosts157,PaymentsToAcquireMachineryAndEquipment,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare160,PreferredStockParOrStatedValuePerShare161,PreferredStockRedemptionAmount,PreferredStockRedemptionDiscount,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockValue,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromContributedCapital,ProceedsFromConvertibleDebt,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfPrivatePlacement172,ProceedsFromIssuanceOfPrivatePlacement173,ProceedsFromIssuanceOfRedeemableConvertiblePreferredStock,ProceedsFromIssuanceOrSaleOfEquity,ProceedsFromLongTermCapitalLeaseObligations,ProceedsFromNotesPayable,ProceedsFromRelatedPartyDebt,ProceedsFromStockOptionsExercised,ProceedsFromWarrantExercises180,ProceedsFromWarrantExercises181,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentNet,PropertyPlantAndEquipmentOtherNet,ProvisionForDoubtfulAccounts,RedeemableNoncontrollingInterestEquityPreferredCarryingAmount,RelatedPartyTransactionAmountsOfTransaction,RelatedPartyTransactionSellingGeneralAndAdministrativeExpensesFromTransactionsWithRelatedParty,RepaymentsOfLongTermCapitalLeaseObligations,RepaymentsOfNotesPayable,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,SaleLeasebackTransactionCurrentPeriodGainRecognized,SaleLeasebackTransactionGrossProceedsInvestingActivities,SellingAndMarketingExpense,SellingExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedDividendRate,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsExpectedVolatilityRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMaximum,ShareBasedCompensationArrangementByShareBasedPaymentAwardFairValueAssumptionsRiskFreeInterestRateMinimum,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice207,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice208,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresAndExpirationsInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice216,ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice217,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsNonvestedNumberOfShares,ShortTermLeaseCost,StockholdersEquity,StockholdersEquityNoteStockSplitConversionRatio1,StockIssued1,StockIssuedDuringPeriodSharesIssuedForServices,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodSharesStockOptionsExercised,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueRestrictedStockAwardGross,StockIssuedDuringPeriodValueStockOptionsExercised,StockOptionPlanExpense,StockRepurchasedDuringPeriodValue,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,LineOfCreditFacilityCommitmentFeeAmount,StockIssuedDuringPeriodValueEmployeeStockPurchasePlan,AdjustmentsToAdditionalPaidInCapitalShareBasedCompensationRestrictedStockUnitsRequisiteServicePeriodRecognition,CommonStockShareSubscribedButUnissuedSubscriptionsReceivable,DebtInstrumentConvertibleBeneficialConversionFeature,EarningsPerShareBasic,EarningsPerShareDiluted,PreferredStockSharesOutstanding,RevenueFromContractWithCustomerIncludingAssessedTax,SaleOfStockConsiderationReceivedOnTransaction,SaleOfStockNumberOfSharesIssuedInTransaction,SaleOfStockPricePerShare,WeightedAverageNumberOfDilutedSharesOutstanding,StockIssuedDuringPeriodSharesOther,DividendsPayableCurrentAndNoncurrent,PreferredStockDiscountOnShares,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriod,StockIssuedDuringPeriodValueConversionOfUnits,WarrantExercisePriceDecrease,y
10,320154,18403.0,3142580.0,166404,,56601.0,1848568.0,929388.0,,,,,,40000.0,,,639524.0,4578.0,9166.0,140373.0,394745.0,,,216501.0,204209.0,,0.0,3976877.0,-1282.0,,1531062.0,-5837664.0,,1192119.0,,,,,,,,109500000.0,0.0,79637.0,,2223633.0,0.0,,4822694.0,72900.0,,,,,0.0,,,,,,0.0,0.0,,,143483.0,,,,,,,,,,,,,,,,396.0,56845.0,,,0.0,0.0,,,,,,,,-17429.0,,,0.0,0.0,40383.0,,19829.0,991907.0,57965,1066105.0,10.0,2652291.0,7891.0,,325030.0,,,,18873.0,836323.0,140373.0,,204209.0,,0.00083,0.0035,,,1700.0,-353223.0,-2982.0,-46124.0,0.0,,,,132214.0,-4583729.0,7891.0,94215.0,337932.0,229605.0,,,337932.0,,,,,,,,,,,,,242875.0,0.0,,,10670.0,,,,,,0.001,,0.0,,20000000.0,,,264575.0,0.0,,0.0,,,422000.0,,,,,61479.0,,,2900.0,,,1746995.0,,0.0,,22246.0,,381079.0,,,,0.0,0.0,104229.0,1496708.0,319125.0,,,,,,,,,,,,,,,,,,,,,-29483.0,,,,,,,,,5813658.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
11,490991,0.0,4199323.0,160393,,71537.0,1848568.0,3426810.0,,,,,,,,,79049.0,,9166.0,140373.0,,,,234224.0,133997.0,,0.0,,,,1531062.0,-7599894.0,,1192119.0,,,10801155.0,,,,79387175.0,79387175.0,,,,2223633.0,0.0,,19252768.0,201592.0,,229870.0,,,,,,,,,668772.0,,,,194940.0,283388.0,,,0.0,,,,,,,,,,,,99504.0,146922.0,,,,,,320645.0,-18403.0,176404.0,,56601.0,,-17329.0,57965.0,,,12371.0,40383.0,0.0,0.0,991907.0,353829,1066105.0,,,10083.0,,218645.0,,,,9554.0,836323.0,140373.0,836323.0,133997.0,,0.00083,0.0035,,,,-529127.0,,-2982.0,30399.0,,150000.0,,46124.0,-5347350.0,1812.0,158440.0,337932.0,,193798.0,,337932.0,,,,,,,,,,,,,208870.0,,15000.0,,10670.0,,,,,,0.001,,0.0,,20000000.0,20000.0,17500.0,264575.0,0.0,,28000.0,,,0.0,,,,,,,,3900.0,,286986.0,1461790.0,,,,170307.0,,440078.0,,-25160288.0,0.0,,,427068.0,4103437.0,379125.0,,,,,,,,,,,,,,6259567.0,0.83,,,,,,-29483.0,,,,,116000.0,,,,222017.0,61480.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
12,609510,0.0,4333766.0,452675,,50922.0,,,,,,,,,,,,,,580662.0,281322.0,,,243623.0,95204.0,,,,18.0,,1531062.0,1414862.0,,,,,,,,,81322175.0,81322175.0,-35000.0,81602.0,,3208445.0,0.0,,,,,,,,,,,,,,188289.0,1814.0,,,194940.0,465875.0,,,,,,,,,,,,,,,,,,,,,,307504.0,,161294.0,,51201.0,,-19829.0,50392.0,,4694.0,,,,2400.0,,443206,,,4051418.0,10083.0,,,,,,,836323.0,580662.0,836323.0,95204.0,,0.00083,0.0035,,,45904.0,,-45886.0,-185089.0,,,0.0,,5396.0,-763621.0,1812.0,64225.0,,229605.0,175043.0,,,,,,,,,,,,,,,256769.0,,0.0,,0.0,,,,,,,,0.0,,,20000.0,17500.0,0.0,,,0.0,,,0.0,,,225000.0,,48230.0,,300000.0,1000.0,,286986.0,1422581.0,,,,,99103.0,,,-26269516.0,,,,,,,,,,,,,,,,,,,,,,,,,,192526.0,,,,,,,,,0.0,222017.0,,,,,,94019973.0,,,,,,,,,,,,,,,,,,,,,0
13,456668,0.0,3371878.0,321687,,71741.0,2082508.0,4059464.0,,,,,,,107532.0,,137369.0,,9166.0,791713.0,281322.0,,,243623.0,95204.0,,,,-1444.0,,2945924.0,726440.0,,437720.0,,,,,,,,,0.0,81602.0,,0.0,,,6028197.0,193566.0,,0.0,,,,,,,,,0.0,1849.0,,,194940.0,951717.0,,,-0.01,,,,,661959.0,,,,,,617939.0,3344.0,139838.0,,,0.0,0.0,,,-18403.0,,,,,,,,,11056.0,0.0,,2500.0,227038.0,381636,818275.0,24.0,1399127.0,,,,,,,,1323248.0,791713.0,836323.0,95204.0,,0.00083,0.0035,,,4300.0,-474230.0,-5744.0,,36291.0,,,,2982.0,-6914118.0,1812.0,,337932.0,229605.0,178753.0,,337932.0,,,,,,,,,,,6106.0,,383936.0,,726500.0,,,,,,316207.0,,,,,,,20000.0,17500.0,,,,0.0,,,,,,,,48230.0,,,,,286986.0,1422581.0,,,,65378.0,,0.0,,-28927208.0,,,,338839.0,1175274.0,1339502.0,,,,,,,,,,,,91000.0,,,,,1.75,,,,542900.0,,,,,,,,14899545.0,386072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0
14,562499,43036.0,4957081.0,416373,,160437.0,2322265.0,4059464.0,,,,,,40000.0,,,,,,782901.0,281322.0,,,243623.0,95204.0,,1462.0,,64607.0,,2257502.0,661805.0,,189711.0,,,4090714.0,,,,81602175.0,81602175.0,,81602.0,,0.0,,,,,,0.0,,,,,,,,,0.0,,,,,3349544.0,,,,,,,,661959.0,,,,,,,,,,,,,,491482.0,,170393.0,,71537.0,,0.0,353829.0,,,,,,0.0,758698.0,193355,1036547.0,,,,,,,,,,1499479.0,782901.0,,95204.0,,0.00083,0.0035,,,403905.0,,-284401.0,-52875.0,,,0.0,,185089.0,-1312476.0,7891.0,,,,178753.0,,,,,,,,,,,,,1530.0,,475273.0,,711500.0,,,,,,276310.0,,,,,,,,,,0.0,,525000.0,,,,,,75000.0,,,,300000.0,,,,1422581.0,,,,,152122.0,,,-30077314.0,,,,,,,,,,,,,,,,,,91000.0,,6351234.0,0.91,,1.64,,,91611.0,694558.0,,,,,116000.0,,,,386072.0,48231.0,,,,,100877507.0,,,,,,,,,,,,,,,,,,,,,0
15,562499,43036.0,4957081.0,416373,,160437.0,2576484.0,4059464.0,,,,,,40000.0,,,226436.0,,,,281322.0,,,243623.0,95204.0,,1462.0,,320093.0,,2192867.0,,,88540.0,,,,,,1125000000.0,81602175.0,81602175.0,,81602.0,,,,,11987627.0,,,0.0,,,,,,,,,0.0,9338.0,,,363104.0,,,,,,,,,661959.0,,,,,,,3058.0,,,,,0.0,,170837.0,-18403.0,-6011.0,,14936.0,,0.0,295864.0,,18304.0,,40383.0,0.0,,1248850.0,193355,1118275.0,14.0,3014306.0,5280.0,,,,,,,1071985.0,,1014454.0,95204.0,,0.00083,0.0035,,,600000.0,,-188888.0,,,,,,,-2274807.0,7891.0,,,235055.0,178753.0,,,,,,,,,,,,,1529.0,,475273.0,,,,,,,,,,,,,,0.0,,,,1260000.0,,,,,,,,,,108180.0,,,,,457690.0,1422581.0,,,,,,0.0,,-30077314.0,,,,,5799766.0,1670294.0,,,,,,,,,,,,162668.0,,,,,1.73,,,,178588.0,,,,,116000.0,,,,791035.0,48231.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
16,562499,43036.0,4957081.0,416373,,160437.0,2859809.0,4059464.0,,,,,,40000.0,521902.0,,226436.0,,,568308.0,,,,,,,1462.0,,,,,,,603805.0,,,,,,1125000000.0,81602175.0,81602175.0,,,,,,,,102609.0,,0.0,,,,,,,,,24998.0,,,,237602.0,4512901.0,,,,,,,,,,,,,,881990.0,1844.0,68528.0,,,,,,,,,,,,0.0,,,,7501.0,0.0,,,1130992.0,193355,1788868.0,,,5280.0,,,,,,,1647101.0,568308.0,1206350.0,,,,,,,,-331207.0,,-48886.0,39846.0,,0.0,,52875.0,,7891.0,,,207007.0,178753.0,,,,,,,,,,,,,6117.0,,475273.0,,668772.0,,,,,,333642.0,,0.001,,,,,,2500.0,,,,525000.0,,,,,,,,108108.0,,300000.0,,,716394.0,,,,,3286.0,207269.0,,,-30077314.0,,,,150417.0,,,,,,,,,,,,,,454000.0,,,,,0.25,,,285007.0,,,,,,116000.0,,,4995250.0,,48231.0,,,,,107731694.0,,,,,,,,,,,,,,,,,,,,,0
17,562499,43036.0,4957081.0,416373,,160437.0,2859809.0,,,,,,,40000.0,414370.0,,556330.0,,,568308.0,1138947.0,,,253399.0,53820.0,,88.0,,131383.0,,,,,603805.0,,,,,,1125000000.0,81602175.0,81602175.0,,101182.0,,,,,5959430.0,,,0.0,,,,,,,,,139997.0,7489.0,,,7747.0,4512901.0,,,-0.04,,,,,,,,,,,264051.0,1762.0,,,,,0.0,,291176.0,24633.0,286271.0,,-5679.0,,,385241.0,,0.0,,0.0,,,1130992.0,193355,1788868.0,97.0,3038573.0,5280.0,,,,,,,1647101.0,568308.0,942153.0,53820.0,,,,,,1100000.0,-276310.0,-615394.0,-5744.0,,,0.0,,,-962331.0,,,,162147.0,106727.0,,,,,,,,,,,,,11.0,,475273.0,,,,,,,,17435.0,,0.001,,,,,,2500.0,,500000.0,,,,,,,,150000.0,,59950.0,,,,,1137775.0,,,,,,,,,-30077314.0,,,,,,3554912.0,,,,,,,,,,,,55000.0,,,,,,,,,-351835.0,,,,,188081.0,,,4995250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
18,760432,0.0,,489586,,171000.0,2859809.0,10292594.0,,,,,,,414370.0,,19667.0,,2390.0,568308.0,833745.0,,,188303.0,48703.0,,,,22465.0,,,,,,,,,,0.001,,101182070.0,101182070.0,,119671.0,,,,,17048951.0,419877.0,,,,,,,,,,,0.0,27686.0,,,11143.0,4512901.0,,,,,,,,204594.0,,,,,,355086.0,67509.0,147932.0,,,,,,138334.0,-43036.0,155283.0,,15140.0,,,323671.0,,17500.0,12372.0,,,,1130992.0,212121,1788868.0,98.0,642872.0,,,,,,,,1647101.0,568308.0,1413331.0,722762.0,,,,,,1925905.0,-851369.0,-1374313.0,-283388.0,45100.0,,0.0,,5744.0,-3165456.0,,,177629.0,174565.0,32840.0,,177629.0,,,,,,,,,,,5.0,,545805.0,,,,,,,,317673.0,,0.001,,,,,23000.0,10806.0,,500000.0,,,,,,,,150000.0,,,,,,,1199900.0,1100373.0,,,,167021.0,,0.0,,-31167898.0,,,,552310.0,,3554912.0,,,,,,,,,,,,129000.0,,,,,,,,,-351835.0,,,,,188081.0,,,,,,,,,,2140899.0,,,,,,,,,,,,,,,,,,,,,0
19,903008,0.0,4661614.0,664554,,192228.0,,10941633.0,,,,,,,,,,,2390.0,,717341.0,,,190207.0,8006.0,,,,,,,,,,,,,,0.001,,114931026.0,114931026.0,,124496.0,,,,,,411851.0,,,,,,,,,,,0.0,,,,11143.0,,,,0.0,,,,,204594.0,,,,,,,,140848.0,,,0.0,,,,,,,-2189.0,,,,,,11057.0,,0.0,,,257428,,,918584.0,7891.0,,,,,,,,,1413331.0,8006.0,,,,,,,-520162.0,,,50992.0,,0.0,,2762.0,,,,177629.0,174565.0,,,177629.0,,,,,,,,,,,,,563191.0,,24998.0,,,,,,,,,,,100000000.0,,23000.0,10806.0,,,,,,,,,,0.0,,108180.0,,1950000.0,,,1199900.0,881179.0,,,,62092.0,117021.0,41268.0,,-32103032.0,,,,464081.0,3477554.0,,,,,,,,,,,,,583000.0,,,,,,,,259821.0,-351835.0,,,,,,,,5193707.0,,59950.0,,,,,119360949.0,,,,,,,,,,,,,,,,,,,,,0
20,678917,0.0,5817018.0,699208,,211069.0,,11777994.0,,,,,,,0.0,,295000.0,,2390.0,2308137.0,717341.0,,,190207.0,8006.0,,18.0,,-42142.0,,,,,441827.0,,,,,0.001,,119670826.0,119670826.0,,124496.0,,,,,5061324.0,,,,,,,,,,,,0.0,25872.0,,,11143.0,6950110.0,,,,,,,,,,,,,,91034.0,476232.0,,,,,0.0,,244165.0,-43036.0,256194.0,,103836.0,,,135390.0,,0.0,11055.0,,,,,201319,,102.0,0.0,7891.0,,,,,,,2113598.0,2308137.0,1413331.0,8006.0,,,,,,1522000.0,,-1089912.0,-182487.0,,,0.0,,284580.0,-890649.0,,,177629.0,174565.0,,,177629.0,,,,,,,,,,,-6.0,,532020.0,,,,,,,,768533.0,,,,,100000000.0,,23000.0,10806.0,,500000.0,,,,,,,,,,0.0,,,,,1199900.0,1010183.0,,,,,,,,-35858604.0,15110.0,,,,,0.0,,,,,,,,,,,,16956.0,,,,,,,,65169.0,,,,,,,,,5268592.0,,59950.0,,,,,2387219.0,,,,,,,,,,,,,,,,,,,,,0
21,847452,0.0,4929660.0,911390,,251613.0,3087721.0,11777994.0,,,,,,,,,,,,2699834.0,717341.0,,,,,,64607.0,,,,,,,481831.0,,,,,,,124495826.0,124495826.0,,124496.0,,,,,,826002.0,,,,,,,,,,,67619.0,,,,,9227170.0,,,,,,,,,,,,,,91035.0,,313856.0,,,0.0,,,,,,,,,,,,,14896.0,,0.0,,1217031.0,434708,1677331.0,,131030.0,,,,,,,,2323178.0,2699834.0,,,,,,,,,-777672.0,,,-175966.0,,0.0,,193397.0,,,,,199430.0,,,,,,,,,,,,,,,,1436083.0,,139997.0,,,,,,,,,,,100000000.0,,,,,,,,,,,,,0.0,,0.0,,,,,,1010183.0,,,,167021.0,179078.0,83780.0,,-38694879.0,32522.0,,,779090.0,1670523.0,0.0,,,,,,,,,,,,,,,,,,,,121531.0,,,,,,48158.0,,,5268592.0,,,,,,,111704823.0,,,,,,,,,,,,,,,,,,,,,0
22,847452,,8798176.0,911390,,251613.0,3272126.0,11777994.0,,,,,,340000.0,414370.0,,295000.0,,2390.0,2159809.0,717341.0,,,190207.0,8006.0,,64607.0,,,,,,,425409.0,,,,,,1125000000.0,81602175.0,81602175.0,,2490.0,,,,,24302874.0,406125.0,,,,,,,,,,,104619.0,,,,6837.0,9993480.0,,,-0.05,,,,,213698.0,,,,,,377552.0,408723.0,165924.0,,,0.0,0.0,,197933.0,-43036.0,73213.0,,10563.0,,,18766.0,,-15000.0,2524.0,,,,2440721.0,434708,1808860.0,4.0,,7891.0,,,,,,,2896747.0,2159809.0,1909389.0,8006.0,,,,,,,,,-668329.0,-221066.0,,177583.0,,,-7477138.0,,,177629.0,204405.0,,,177629.0,,,,,,,,,,,287.0,,1436083.0,,,,,,,,352169.0,,,,,100000000.0,,,10600.0,,500000.0,,1100000.0,,,,,,,,0.0,,,,,1131721.0,,,,,0.0,179078.0,,,-38694879.0,,,,226780.0,,393460.0,,,,,,,,,,,,,,,,,,,,56362.0,984889.0,,,,,48158.0,,,5268592.0,,,,,,,2234096.0,,,,,,,,,,,,,,,,,,,,,0
23,847452,,8798176.0,911390,,251613.0,3554088.0,11900000.0,,,,,,340000.0,,,,,,1917241.0,,,,,,,64607.0,,2665.0,,,,,988905.0,,,,,,1125000000.0,81602175.0,81602175.0,,2490.0,,,,,25306324.0,,,,,,,,,,,,104619.0,16534.0,,,4786.0,11652350.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,2494043.0,434708,1619611.0,,131030.0,,,,,,,,2248676.0,1917241.0,2203852.0,,,,,,,2009253.0,-748049.0,-1675381.0,,,,197333.0,,736084.0,,,,,176251.0,,,,,,,,,,,,,,,,1436083.0,,194997.0,,,,,,,,0.001,,,,,,21100.0,,,,,,,,,,0.0,,,,1148249.0,,,1060621.0,1010183.0,,,,0.0,243623.0,131583.0,,-38694879.0,162267.0,,,,5315518.0,,,,,,,,,,,,,,,,,,,,,188094.0,1200355.0,,,,,48158.0,,,,,108181.0,,,,,131870049.0,,,,,,,,,,,,,,,,,,,,,0
24,847452,,,911390,,251613.0,3857600.0,11900000.0,,,,,,,0.0,,295000.0,,,1917241.0,913162.0,,,156829.0,0.0,,,,-61942.0,,,,,988905.0,,,,,,1125000000.0,1632044.0,1632044.0,,139915.0,,,,,,1054943.0,,,,,,,,,,,,,,,3407.0,11652350.0,,,-0.03,,,,,2400165.0,,,,,,22466.0,2901804.0,539929.0,,,0.0,0.0,,340509.0,-43036.0,248181.0,,31791.0,,,64073.0,,-15000.0,12326.0,,,,1351769.0,434708,3055951.0,,,,,,,,,,2248676.0,1917241.0,2762750.0,224667.0,,,,,,1605348.0,,-1390980.0,-485842.0,-130540.0,,1034608.0,,,-860176.0,,,,,,,,,,,,,,,,,,282.0,,,,,,,,,,2850.0,,0.001,,,,,,98716.0,,0.0,,,,,,,,,,,,,,,1005028.0,1010183.0,,,,,,,,-38694879.0,,,,642753.0,,393460.0,,,,,,,,,,,,,,,,,,,,66563.0,1087824.0,,,,,,,,,,0.0,,,,,2637401.0,,,,,,,,,,,,,,,,,,,,,0
