,AccountsPayableAndAccruedLiabilitiesCurrent,AccountsPayableCurrent,AccountsReceivableNet,AccountsReceivableNetCurrent,AccruedBonusesCurrent,AccruedIncomeTaxesCurrent,AccruedIncomeTaxesPayable,AccruedPayrollTaxesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AdditionalPaidInCapital,AdditionalPaidInCapitalCommonStock,AdjustmentForAmortization,AdjustmentsToAdditionalPaidInCapitalOther,AdvertisingExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCostsAndDiscounts,AmortizationOfIntangibleAssets,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,Assets,AssetsCurrent,CapitalLeasesFutureMinimumPaymentsDue,CapitalLeasesFutureMinimumPaymentsDueCurrent,CapitalLeasesFutureMinimumPaymentsDueInThreeYears,CapitalLeasesFutureMinimumPaymentsDueInTwoYears,CapitalLeasesFutureMinimumPaymentsRemainderOfFiscalYear,Cash,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,CashPeriodIncreaseDecrease,CommitmentsAndContingencies,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,CommonStockValue,CompensationExpenseExcludingCostOfGoodAndServiceSold,ConversionOfStockSharesConverted1,ConversionOfStockSharesIssued1,ConvertibleDebt,ConvertibleDebtCurrent,ConvertibleDebtNoncurrent,ConvertibleLongTermNotesPayable,CostOfGoodsAndServicesSold,CostOfGoodsSold,CostOfRevenue,DebtConversionConvertedInstrumentAmount1,DebtConversionOriginalDebtAmount1,DebtCurrent,DebtInstrumentCarryingAmount,DebtInstrumentConvertibleIfConvertedValueInExcessOfPrincipal,DebtInstrumentDecreaseForgiveness,DebtInstrumentUnamortizedDiscount,DebtInstrumentUnamortizedDiscountCurrent,DebtInstrumentUnamortizedDiscountPremiumNet,DebtInstrumentUnamortizedPremium,DeferredCompensationShareBasedArrangementsLiabilityCurrent,DeferredFinanceCostsNet,DeferredSalesInducementsAdjustments,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsOperatingLossCarryforwards,DepositsAssets,Depreciation,DepreciationAndAmortizationDiscontinuedOperations,DerivativeLiabilities,DerivativeLiabilitiesCurrent,DerivativeLiabilitiesNoncurrent,DerivativeLiabilityFairValueGrossAsset,DevelopmentStageEnterpriseDeficitAccumulatedDuringDevelopmentStage,DisposalGroupNotDiscontinuedOperationGainLossOnDisposal,DueToRelatedPartiesCurrent,DueToRelatedPartiesCurrentAndNoncurrent,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EffectiveIncomeTaxRateReconciliationChangeInDeferredTaxAssetsValuationAllowance,EmployeeRelatedLiabilitiesCurrent,FeesAndCommissions,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsNet,ForeignCurrencyTransactionGainLossBeforeTax,FreshStartAdjustmentIncreaseDecreaseCommonStock,GainLossOnInvestments,GainLossOnSaleOfAccountsReceivable,GainsLossesOnExtinguishmentOfDebt,GeneralAndAdministrativeExpense,GrossProfit,IncomeLossFromContinuingOperations,IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest,IncomeLossFromContinuingOperationsPerBasicAndDilutedShare,IncomeLossFromContinuingOperationsPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTax,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicAndDilutedShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare,IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare,IncomeTaxExpenseBenefit,IncomeTaxesPaid,IncomeTaxesPaidNet,IncomeTaxReceivable,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncreaseDecreaseInAccountsAndOtherReceivables,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInAccruedLiabilities,IncreaseDecreaseInDerivativeLiabilities,IncreaseDecreaseInDueToOtherRelatedParties,IncreaseDecreaseInDueToRelatedParties,IncreaseDecreaseInDueToRelatedPartiesCurrent,IncreaseDecreaseInEmployeeRelatedLiabilities,IncreaseDecreaseInIncomeTaxes,IncreaseDecreaseInIncomeTaxesReceivable,IncreaseDecreaseInInventories,IncreaseDecreaseInPrepaidExpense,IncreaseDecreaseInPropertyAndOtherTaxesPayable,IncreaseDecreaseInSecurityDeposits,InterestAndDebtExpense,InterestExpense,InterestExpenseTradingLiabilities,InterestIncomeExpenseNet,InterestIncomeSecuritiesTaxable,InterestPaid,InterestPaidNet,InventoryNet,InvestmentIncomeInterest,LeasesReceivableCommercialLeaseFinancing,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LiabilitiesOtherThanLongtermDebtNoncurrent,LoansPayableCurrent,LongTermDebtPercentageBearingFixedInterestRate,MachineryAndEquipmentGross,MarketingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NonoperatingIncomeExpense,NotesAndLoansPayable,NotesPayableRelatedPartiesClassifiedCurrent,OfficersCompensation,OperatingCostsAndExpenses,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesRentExpenseNet,OperatingLossCarryforwards,OperatingLossCarryforwardsValuationAllowance,OtherAssets,OtherCostOfOperatingRevenue,OtherExpenses,OtherGeneralAndAdministrativeExpense,OtherNoncashExpense,OtherNonoperatingIncomeExpense,OtherOperatingIncome,OtherOperatingIncomeExpenseNet,ParticipatingMortgageLoansUnamortizedDebtDiscountAmount,PaymentsOfDebtExtinguishmentCosts,PaymentsOfFinancingCosts,PostconfirmationDeferredFinancingCosts,PrepaidExpense,PrepaidExpenseCurrent,ProceedsFromCollectionOfLongtermLoansToRelatedParties,ProceedsFromConvertibleDebt,ProceedsFromIssuanceOfCommonStock,ProceedsFromRelatedPartyDebt,ProfessionalAndContractServicesExpense,ProfessionalFees,ProfitLoss,PropertyPlantAndEquipmentAdditions,PropertyPlantAndEquipmentNet,ReclassificationsOfTemporaryToPermanentEquity,RepaymentsOfDebt,RepaymentsOfMediumTermNotes,RepaymentsOfRelatedPartyDebt,RetainedEarningsAccumulatedDeficit,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,SalariesAndWages,SalesRevenueGoodsGross,SalesRevenueGoodsNet,SecurityDeposit,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriod,SharesIssuedPricePerShare,StockGrantedDuringPeriodValueSharebasedCompensation,StockholdersEquity,StockIssuedDuringPeriodValueIssuedForCash,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueShareBasedCompensation,TroubledDebtRestructuringDebtorCurrentPeriodGainLossOnTransferOfAssetsNetOfTax,ValuationAllowanceDeferredTaxAssetChangeInAmount,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,WeightedAverageNumberOfSharesOutstandingBasicAndDiluted,WriteOffOfDeferredDebtIssuanceCost,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,OtherIncome,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseExcludingExchangeRateEffect,DiscontinuedOperationProvisionForLossGainOnDisposalBeforeIncomeTax,EarningsPerShareDiluted,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfSharesIssuedBasic,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,AccountsPayableRelatedPartiesCurrent,AccruedLiabilitiesCurrent,RelatedPartyTransactionDueFromToRelatedPartyCurrent,SellingGeneralAndAdministrativeExpense,y
10,42011,903.0,,594.0,,,,2948.0,,2445233.0,226496.0,,,0.0,8223.0,,,,1705.0,1705.0,,,,,,49081.0,11199.0,-4586.0,-14.0,,,,,,,,,,7400.0,,3162.0,3162.0,-53143.0,,,,,,-58026.0,,,-53788.0,-4238.0,4238.0,,,,,70350.0,,,176.0,,12999.0,,,,,,224473.0,22372.0,0.0,-0.03,,351000.0,,13194.0,11806.0,1260.0,,-3120.0,,,336249.0,,,,,-65957.0,,,,,,,,,1584.0,,,,,26511.0,-1461.0,9251.0,,,,24000.0,,-2062.0,,,2665.0,-1624.0,,,,,,,,,,7293.0,-370.0,,3851.0,1075.0,3851.0,,551124.0,,,,54945.0,,-14.0,-45204.0,,,,,,62940.0,,,,580697.0,,13806.0,,,,,0.0,,,,,,,,7188.0,,,,,6000.0,18318.0,-93386.0,,,,,,,-388759.0,,,48662.0,,,,,,,,,,,13500.0,,18300.0,8500000.0,,,,,,,,,,,,,,,,0
11,10957,1461.0,,594.0,535500.0,,,,,2453733.0,300486.0,,,0.0,49447.0,,,,5000.0,5000.0,,,,,,,,7846.0,,,0.001,75000000.0,6500000.0,6500000.0,6500.0,,,,7400.0,,,,6330.0,,12276.0,,,,,,,-57633.0,-393.0,393.0,,,,,,,,,,,,,,,,,22372.0,,0.0,,351000.0,,15277.0,,,,-3120.0,,,51077.0,41771.0,,,,-22985.0,,,,,,,,0.0,1584.0,,,,,-8919.0,425.0,,,21827.0,,36000.0,,,,,2369.0,,,,,,,,,,,,,,23833.0,5000.0,23833.0,,551124.0,,,,42891.0,,,-33600.0,,,,,6000.0,20035.0,83550.0,-41779.0,340.0,701070.0,,13806.0,,4054.0,,,0.0,2.0,,,,,,,7188.0,,,,,6000.0,,-316099.0,,,,,,,-662068.0,,54047.0,,,,,,,,,1272.0,,,,,283537.0,,,,,,,,,,,,,,,,,0
12,153,1461.0,,594.0,535500.0,,,,,2453733.0,300486.0,,,,49448.0,,,,5000.0,5000.0,,,,,,49081.0,5000.0,,-48006.0,,0.001,75000000.0,4990000.0,4990000.0,6500.0,,,,,,407.0,407.0,7551.0,,25965.0,,,,,,,-58026.0,0.0,0.0,,,,,15829.0,,,176.0,,9156.0,,,,,,235840.0,,,-0.02,,,,17361.0,9723.0,527.0,,,,,,68584.0,,,-51075.0,,,,,,,,,-203021.0,1549.0,,,-12925.0,,-9494.0,,550.0,,2494.0,,22372.0,,39000.0,,,,2813.0,,,,,,,,320.0,,4628.0,,,23833.0,5000.0,23833.0,,,,,,62926.0,,-48006.0,-81277.0,,,,,12000.0,,8141.0,-8141.0,867.0,819898.0,,,,16224.0,,,,,,,,,,,7188.0,,,,59921.0,18000.0,15123.0,-25742.0,,,4532.0,,,,-662068.0,,94549.0,21041.0,,,,265125.0,,,,1272.0,,,18000.0,,247334.0,,5365833.0,,,,,,,,,,,,,,,0
13,377,1461.0,,,535500.0,,,,,2453733.0,300486.0,,,0.0,49448.0,,,,5000.0,5000.0,,,,,,,49081.0,4079.0,,,0.001,75000000.0,6500000.0,6500000.0,6500.0,,,,800.0,,,,4832.0,,,,,,,,,-58026.0,,0.0,,,,,,,,,,9156.0,,,,,,283104.0,30499.0,,,,390000.0,,19444.0,7639.0,,,,,,110388.0,,,,,0.0,,,,,,,,-93386.0,,,,,,-575.0,3672.0,,,2494.0,,42891.0,,,,,7268.0,,,,,,,,,0.0,,4924.0,,,23833.0,5000.0,23833.0,,563895.0,,,,,,-84006.0,-98695.0,,,,,,336249.0,144587.0,-76003.0,527.0,900194.0,,11723.0,,,,,0.0,12.0,,,,,,,,,,,,6000.0,,-25742.0,,,,,,,-662068.0,,,,,,,,,,,1272.0,,,,,107958.0,,19048208.0,,,,,,,,,,,,,,,0
14,8698,,,44.0,,,,,,2453733.0,,,,0.0,49448.0,,,,,,,,,,,32788.0,5000.0,,-44081.0,,,,6600000.0,6600000.0,,,,,800.0,,,,12760.0,,13689.0,,,,,,,58026.0,,0.0,,,,,1813.0,,,528.0,,9156.0,,,,,,274410.0,65623.0,,-0.01,,429000.0,,21527.0,5556.0,2034.0,,,,,,26813.0,,,-110386.0,,,,,,,,,-297236.0,1549.0,,,,,,,474.0,,,,-2895.0,,78000.0,,,,-4375.0,,,,,,,,0.0,,25.0,,,,,,,567656.0,,,,66235.0,,-76654.0,,,,,,6000.0,,61037.0,,1393.0,949708.0,,9639.0,,12170.0,,,22243.0,,,,,,,,4688.0,,,,11612.0,,35541.0,-43144.0,,,,,,,,,40502.0,90372.0,,,,317625.0,,,,,,,4500.0,,,,,,,,,,,,,,,,,,,0
15,8698,,,120.0,,,,,,,,,,0.0,,,,,4986.0,4986.0,,,,,,11199.0,5000.0,-854.0,,,,,,,,,,,800.0,,,,5209.0,,,,,,58026.0,,,-58026.0,,,,,,,,,,,,,,,,,,283729.0,85298.0,,,,468000.0,,21527.0,3473.0,,,,,,,,,,,0.0,,,,,,,,-94215.0,0.0,,,,,-575.0,9494.0,,,4353.0,,47757.0,,,,,7293.0,4375.0,,,,,,,,0.0,,,,,31960.0,4986.0,31960.0,,583879.0,,,,,,-99026.0,-21715.0,,,,,,51077.0,182430.0,-34224.0,526.0,1010394.0,,7556.0,,,,,22000.0,-456876.0,,,,,,,3188.0,,,,,,,-17402.0,,,,,,,-713143.0,,,,,,,,,,,1272.0,,,,,41590.0,8500000.0,19548208.0,,,,,,,,,,,,,,,0
16,8698,,,2964.0,,,,,,2458233.0,,,,0.0,3845.0,,,,4986.0,4986.0,,,,,,1705.0,,,-14.0,,,,,,,,,,,,,,36997.0,,38027.0,,,,-58026.0,,,,,,,,,,1115.0,,,176.0,,1233.0,,,,,,283729.0,93607.0,,-0.02,,518250.0,,21527.0,3473.0,247.0,,,,,59311.0,66130.0,,,,,,,,,,,,0.0,0.0,,,,,,,-2370.0,,,,,,,,,,-1563.0,,,,,,,,0.0,,,,,66724.0,4986.0,66724.0,,591942.0,,,,13538.0,,-16293.0,,,,,,18000.0,,37843.0,,,1052454.0,,3473.0,,18596.0,,,22243.0,,,,,,,,10000.0,,,,29111.0,,2100.0,-17402.0,,,,,,,-772454.0,,104157.0,20669.0,,,,52500.0,,,,,,,9000.0,,,,,,,,,,,,,,,,,,,0
17,8698,,,279.0,,,,,,2462733.0,,,,0.0,,,,,4986.0,4986.0,,,,,,5000.0,5000.0,-9714.0,-16293.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1155.0,,,,,,,,,,,283729.0,93607.0,,,,518250.0,,21527.0,3473.0,,,,,,,,,,-59311.0,-17861.0,,,,,,,,-43144.0,0.0,,,,,-575.0,-8919.0,,,4362.0,,-41858.0,,117000.0,,,0.0,,,,,,,,,,,,,,86759.0,4986.0,86759.0,,591942.0,,,,,,-8141.0,-133346.0,,,,,,110388.0,93939.0,-116300.0,,1092419.0,,3473.0,,,,,0.0,-5590.0,,,,,,,7500.0,,,,,,,,,,,,,,-822374.0,,,,,,,,,,,,,,4500.0,,16862.0,,,,,,,,,,,,,,,,,0
18,614,1461.0,,279.0,535500.0,,,,,2469045.0,398486.0,,,,,,,,34986.0,4986.0,,,,,,5000.0,,-4991.0,,,0.001,75000000.0,8500000.0,8500000.0,8500.0,,,,,,,,,,,,,,,,,,,,,,,,3938.0,,,,,,,,,,,310021.0,93607.0,,,,518250.0,,23610.0,,,,,,,160308.0,,,,,-41114.0,,,,,,,,-53585.0,,,,,,7557.0,-8919.0,-320.0,,4362.0,,8000.0,,156000.0,,,0.0,,,,,,,,,,,,,,290068.0,34986.0,290068.0,,591942.0,,,,,,-42905.0,-133346.0,,,,,,,181705.0,-40297.0,,,,3473.0,,,,,,-12925.0,,,,,,,7500.0,,,,,,11333.0,-76148.0,,,,,,,-906516.0,,,,,,,,,,,-41767.0,,,4500.0,,10398.0,8500000.0,,,,,,,,,,,,,,,,0
19,2050,1461.0,,279.0,535500.0,,,,,2469045.0,398486.0,,,1599.0,393.0,,,,34986.0,4986.0,,,,,,5000.0,,,-14.0,,0.001,75000000.0,8500000.0,8500000.0,8500.0,,,,,,,,0.0,,2718.0,,,,,,,,,,,,,,4532.0,,,,,,,,,,,322968.0,,,-0.04,,,,25000.0,1390.0,,,,,,,,,,-160306.0,-23253.0,,,,,,,,-10440.0,0.0,,,,,,-8918.0,,,,,0.0,,,,,0.0,4000.0,,,,,,,,0.0,,,,,290068.0,34986.0,290068.0,,,,,,,,-62940.0,,,,,,25125.0,59311.0,729153.0,,,,,,,3803.0,,,,,,,,,,,7500.0,,,,70945.0,,21017.0,-42972.0,,,,,,,-906516.0,,5103.0,,,,,157500.0,,,,-76518.0,,,18000.0,,,,,,,,,,,,,,,,,,,0
20,7094,1461.0,,,535500.0,,,,,2469045.0,398486.0,,,,,,,,34986.0,4986.0,,,,,,,32788.0,-1487.0,,,0.001,75000000.0,8500000.0,8500000.0,8500.0,,,,,,,,,,7551.0,,,,,,,,,,,,,,,,,,,,,,,,,420488.0,107145.0,,0.0,,568500.0,,25000.0,,,,,,,49921.0,,,,,0.0,,,,,,,,0.0,,,,,,44.0,12267.0,-1234.0,,4363.0,,0.0,,39000.0,,,,,,,,,,,,0.0,,,,,290068.0,34986.0,290068.0,,597855.0,,,,44769.0,,,-43039.0,,,,,,,180604.0,-93939.0,,,,1390.0,,2731.0,,,,-7335.0,,,,,,,,,,,,,2606.0,-19872.0,,,,,,,-906516.0,,8241.0,,,,,,,,,-2776.0,,,,,12744.0,8500000.0,,,,,,,,,,,,,,,,0
21,5500,,,599.0,,,,,,2469045.0,,,,0.0,4238.0,,,,,,,,,,,4986.0,4986.0,,-14.0,,,,,,,,,,,,,,0.0,,4832.0,,,,,,,,,,,,,,,,,,,,,,,,,12842.0,127456.0,,,,618750.0,,25000.0,,,,,,,,,,,-49921.0,0.0,,,,,,,,0.0,0.0,,,,,9894.0,,,,4362.0,,,,,,,,-2812.0,,,,,,,,0.0,,,,,,,,,601459.0,,,,,,-66249.0,-8141.0,,,,,,,354922.0,,,,,,,4519.0,,,,,,,,,,,5000.0,,,,11367.0,,16000.0,84186.0,,,,,,,,,14091.0,,,,,159750.0,,,,-18833.0,,,4500.0,,,,,,,,,,,,,,,,,,,0
22,5500,425.0,,1513.0,,,,,,,,,,,,,,,34988.0,4988.0,,,,,,4986.0,4986.0,-5042.0,,,,,,,,,,,,,,,0.0,,12760.0,,,,,,,,,,,,,,,,,,,,,,,,,12842.0,138376.0,,-0.01,,669000.0,,,,,,,,,214460.0,,,,,,,,,,,,,0.0,0.0,,,,,3170.0,31347.0,-12892.0,,,,,,78000.0,,,,,,,,,,,,,,,,,341145.0,34988.0,341145.0,,614063.0,,,,59921.0,,,-77790.0,,,,,,160308.0,174318.0,-8141.0,,,,,,1355.0,,,,-42975.0,,,,,,,2500.0,,,,,,16000.0,64811.0,,,,,,,,,,,,,,,,,,-18833.0,,,,,8832.0,8500000.0,,,,,,,,,,,,,,,,0
23,5500,9494.0,,13171.0,,,,,,,,,,,4238.0,,,,34988.0,4988.0,,,,,,4986.0,,,2.0,,,,,,,,,,,,,,,,5209.0,,,,,,,,,,,,,,,,,,,,,,,,,12842.0,153528.0,,,,719250.0,,,,,,,,,244460.0,,,,-244448.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,-312.0,,,,,,,,,,,,,400456.0,34988.0,400456.0,,632072.0,,,,,,-13536.0,,,,,,,,526351.0,-42905.0,,,,,,25000.0,,,,-30050.0,,,,,,,12000.0,,,,58631.0,,16000.0,,,,,,,,-957553.0,,5849.0,,,,,4500.0,,,,-18833.0,,,9000.0,,,,,,,,,,,,,,,,,,,0
24,5500,9494.0,,9402.0,,,,,,,,,,,,,,,34988.0,4988.0,,,,,,4986.0,4986.0,-8145.0,,,,,,,,,,,,,,,0.0,,12794.0,,,,,,,,,,,,,,,,,,,,,,,,,12842.0,,,,,719250.0,,,,,,,,,51037.0,,,,,,,,,,,,,,,,,,,-39054.0,12152.0,-9123.0,,,,,,117000.0,,,,,,,,,,,,,,,,,450376.0,34988.0,450376.0,,,,,,11612.0,,,-34751.0,,,,,,49921.0,,,,,,,,,,,,-51942.0,,,,,,,9000.0,,,,11367.0,,20000.0,61545.0,,,,,,,-1013627.0,,,,,,,,,,,-18833.0,,,4500.0,,8393.0,,,,,,,,,,,,,,,,,0
25,7000,9494.0,,9402.0,,,,,,2469045.0,398486.0,,,,,,,,4998.0,4998.0,,,,,,4986.0,4986.0,-3214.0,,,0.001,75000000.0,8500000.0,8500000.0,8500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9947.0,,,-0.01,,719250.0,,,,,,,,,107111.0,,,,-107111.0,,,,,,,,,,,,,,,49866.0,21580.0,,,,,,,167250.0,,,,,,,,,,,,,,,,,504528.0,4998.0,504528.0,,,,,,,,,-118334.0,,,,,,244460.0,,,,,,,,25000.0,,,,-7678.0,,,,,,,9000.0,,,,,,20000.0,,,,,,,,-1740447.0,,,,,,,,,,,,,,4500.0,,,8558655.0,,,,,,,,,,,,,,,,0
26,14000,,,9402.0,,,,,,,398486.0,,,,,,,,4998.0,4998.0,,,,,,4986.0,4986.0,,,,0.001,75000000.0,8500000.0,8500000.0,8500.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,22736.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,5000.0,,,,,,,,,,,,,504528.0,4998.0,504528.0,,,,,,61542.0,,,,,,,,,,591674.0,-62940.0,,,,,,25000.0,,,,520.0,,,,,,,9000.0,,,,108256.0,,23000.0,,,,,,,,-1740447.0,,24099.0,,,,,13501.0,,,,,,,15750.0,,,,,,,,,,,,,,,,,,,0
27,20545,575.0,,9384.0,,,,,,,,,,,,,,,4998.0,4998.0,,,,,,,4986.0,-8187.0,2.0,,0.001,75000000.0,8678571.0,8678571.0,8500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41835.0,,,0.0,,769500.0,,,,,,,,,56074.0,,,,-56074.0,,,,,,,,,,,,,,,-41947.0,,,,,,,,50250.0,,,,,,,,,,,,,,,,,504528.0,4998.0,504528.0,,,,,,,,-44767.0,-40544.0,,,,,,51037.0,,,,,,,,,,,,14463.0,,,,,,,,,,,,,23000.0,,,,,,,,-1740447.0,,,,,,,,,,,-26974.0,,,,,,,,,,,,,,,,,,,,,,0
28,7000,575.0,,9384.0,,,,,,,398486.0,,,,,,,,,,,,,,,4988.0,4986.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.0,,,,,409875.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,-4500.0,,,,,,,,,,,,,,,,,,,,,123445.0,,,,,,,,,,117876.0,-20035.0,,,,,,,,,,0.0,,,,,,,6000.0,,,,26291.0,,23000.0,,,,,,,,-1740447.0,,53143.0,,,,,18000.0,,,,-61738.0,,,,,,,,,,,,,,,,,,,,,,0
29,7000,575.0,,9384.0,,,,,,,,,,,,,,,4998.0,4998.0,,,,,,4988.0,,22171.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.0,,,-0.04,,435000.0,,,,,,,,,182214.0,,,,-182214.0,,,,,,,,,,,,,,,-8084.0,,,,,,,,100500.0,,,,,,,,,,,,,,,,,,4998.0,,,,,,,,,-59909.0,-209891.0,,,,,,107111.0,,,,,,,,,,,,,,,,,,,3000.0,,,,,,23000.0,,,,,,,,,,,,,,,,,,,-81773.0,,,,,,8588552.0,,,,,,,,,,,,,,,,0
30,7000,575.0,,,,,,,,,,,,,,,,,,,,,,,,4988.0,,15186.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2178.0,,,,,460125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6647.0,,18.0,,,,,,,,,,-1500.0,,,,,,,,,,,,,555565.0,,555565.0,,,,,,11367.0,,,,,,,,,,217112.0,-336249.0,,,,,,,,,,,,,,,,,12000.0,,,,26291.0,,23000.0,,,,,,,,-1919422.0,,6330.0,,,,,4500.0,,,,-255082.0,,,,,,,,,,,,,,,,,,,,,,0
31,7000,,,,,,,,,,,,,,,,,,,,,,,,,4988.0,,,-4685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2178.0,,,-0.01,,460125.0,,,,,,,,,75104.0,,,,-75104.0,,,,,,,,,,,,,,,-1603.0,,-18.0,,,,,,150750.0,,,,,,,,,,,,,,,,,611639.0,,611639.0,,,,,,58631.0,,-11612.0,-43039.0,,,,,,56074.0,,,,,,,,,,,,,,,,,,,9000.0,,,,40079.0,,23000.0,,,,,,,,-2125266.0,,,,,,,,,,,-255082.0,,,,,,8678571.0,,,,,,,,,,,,,,,,0
32,15500,,,,,,,,,,817949.0,,,,,,,,424640.0,,,,,,,4998.0,,,,,,,8678571.0,8678571.0,8679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,3000.0,,,,,,,,,,,,,686742.0,424640.0,686742.0,,,,,,,,,-8141.0,,,,,,,99235.0,-51077.0,,,,,,,,,,,,,,,,,9000.0,,,,137598.0,,20000.0,,,,,,,,-2337021.0,,16515.0,,,,,9000.0,,,,-255082.0,,,,,,,,,,,,,,,,,,,,,,0
33,22500,,,,,,,,,,922949.0,,,,,,,,32762.0,10623.0,,,,,,4998.0,,,-4703.0,,,,,,8679.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41935.0,,,-0.01,,460125.0,,,,,,,,,377055.0,,,,-833931.0,,,,,,,,,,,,,,,1500.0,,0.0,,,,,,201000.0,,,,,,,,,,,,,,,,,841581.0,32762.0,752217.0,,,,,,98937.0,,-29111.0,-42905.0,,,,,,182214.0,,,,,,,,,,,,,,,,,,,9000.0,,,,,,21000.0,,,,,,,,-2521541.0,,,,,,,,,,,-255082.0,,,,,,8971117.0,,,,,,,,,,,,,,,,0
34,21150,,,,,,,,,,922949.0,,,,,,,,32762.0,10623.0,,,,,,4998.0,,,,,0.001,75000000.0,8678571.0,8678571.0,8679.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,52044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8500.0,,0.0,,,,,,,,,,6000.0,,,,,,,,,,,,,841581.0,32762.0,752217.0,,,,,,,,,,,,,,,,335426.0,-110388.0,,,,,,,,,,,,,,,,,9000.0,,,,107939.0,,19000.0,,,,,,,,-2521541.0,,10185.0,,,,,13500.0,,,,,,,,,,,,,,,,,,,,,,,,,,0
