,AccountsPayableCurrent,AccruedLiabilitiesCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapital,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalWarrantIssued,AllocatedShareBasedCompensationExpense,AmortizationOfDebtDiscountPremium,AmortizationOfFinancingCosts,AntidilutiveSecuritiesExcludedFromComputationOfEarningsPerShareAmount,AssetImpairmentCharges,Assets,AssetsCurrent,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesDebtMaturitiesAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearAmortizedCost,AvailableForSaleSecuritiesDebtMaturitiesWithinOneYearFairValue,AvailableForSaleSecuritiesFairValueDisclosure,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossUnrealizedGain,CashAndCashEquivalentsAtCarryingValue,ClassOfWarrantOrRightNumberOfSecuritiesCalledByWarrantsOrRights,ClassOfWarrantOrRightOutstanding,CommonStockCapitalSharesReservedForFutureIssuance,CommonStockParOrStatedValuePerShare,CommonStockSharesAuthorized,CommonStockSharesIssued,CommonStockSharesOutstanding,ComprehensiveIncomeNetOfTax,ConvertiblePreferredStockSharesIssuedUponConversion,CostOfGoodsSold,DeferredIncomeTaxExpenseBenefit,DeferredIncomeTaxLiabilities,DeferredOfferingCosts,DeferredRentCreditNoncurrent,DeferredRevenueCurrent,DeferredTaxAssetsDeferredIncome,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOperatingLossCarryforwards,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccrualsAccruedLiabilities,DeferredTaxAssetsValuationAllowance,DefinedContributionPlanCostRecognized,Depreciation,DepreciationDepletionAndAmortization,DividendsPreferredStock,EarningsPerShareBasic,EarningsPerShareBasicAndDiluted,EarningsPerShareDiluted,EmployeeBenefitsAndShareBasedCompensation,EmployeeRelatedLiabilitiesCurrent,GainLossOnSaleOfPropertyPlantEquipment,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfInvestments,ImpairmentOfLongLivedAssetsHeldForUse,IncomeTaxExpenseBenefit,IncomeTaxReconciliationChangeInDeferredTaxAssetsValuationAllowance,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseResearchAndDevelopment,IncomeTaxReconciliationPriorYearIncomeTaxes,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncreaseDecreaseInAccountsPayableAndAccruedLiabilities,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherNoncurrentAssets,IncreaseDecreaseInOtherNoncurrentLiabilities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInRestrictedCashForOperatingActivities,IncrementalCommonSharesAttributableToConversionOfPreferredStock,IncrementalCommonSharesAttributableToShareBasedPaymentArrangements,InterestExpense,InterestExpenseDebt,InterestPaid,InterestPayableCurrent,InventoryFinishedGoodsNetOfReserves,InventoryNet,InventoryWorkInProcessNetOfReserves,InvestmentIncomeAmortizationOfPremium,InvestmentIncomeInterest,IssuanceOfStockAndWarrantsForServicesOrClaims,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,LicenseCosts,LicensesRevenue,LineOfCreditFacilityAmountOutstanding,LineOfCreditFacilityIncreaseAdditionalBorrowings,LineOfCreditFacilityRemainingBorrowingCapacity,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermNotesPayable,MarketableSecuritiesRealizedGainLoss,NetCashProvidedByUsedInContinuingOperations,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,NetIncomeLoss,NotesIssued1,NotesPayable,NotesPayableCurrent,NumberOfOperatingSegments,OperatingExpenses,OperatingIncomeLoss,OperatingLeasesFutureMinimumPaymentsDue,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OtherAssetsNoncurrent,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherDeferredCostsNet,OtherInventoryCapitalizedCosts,OtherLiabilitiesCurrent,OtherLiabilitiesNoncurrent,OtherNonoperatingIncome,OtherNonoperatingIncomeExpense,OtherPrepaidExpenseCurrent,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfStockIssuanceCosts,PaymentsToAcquireMarketableSecurities,PaymentsToAcquirePropertyPlantAndEquipment,PreferredStockParOrStatedValuePerShare,PreferredStockSharesAuthorized,PreferredStockSharesIssued,PreferredStockSharesOutstanding,PrepaidExpenseAndOtherAssetsCurrent,ProceedsFromIssuanceInitialPublicOffering,ProceedsFromIssuanceOfCommonStock,ProceedsFromIssuanceOfConvertiblePreferredStock,ProceedsFromLongTermLinesOfCredit,ProceedsFromSaleAndMaturityOfMarketableSecurities,ProceedsFromStockOptionsExercised,PropertyPlantAndEquipmentDisposals,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,RepaymentsOfDebt,RepaymentsOfLongTermLinesOfCredit,ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff,ResearchAndDevelopmentExpense,RestrictedCashAndCashEquivalents,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,RetainedEarningsAccumulatedDeficit,RevenueFromGrants,SaleOfStockConsiderationReceivedOnTransaction,SalesRevenueGoodsNet,SellingGeneralAndAdministrativeExpense,ShareBasedCompensationArrangementByShareBasedPaymentAwardNumberOfSharesAvailableForGrant,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,SharePrice,StockholdersEquity,StockIssued1,StockIssuedDuringPeriodSharesConversionOfConvertibleSecurities,StockIssuedDuringPeriodSharesNewIssues,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueConversionOfConvertibleSecurities,StockIssuedDuringPeriodValueIssuedForServices,StockIssuedDuringPeriodValueNewIssues,StockIssuedDuringPeriodValueOther,StockIssuedDuringPeriodValueStockOptionsExercised,StockRepurchasedDuringPeriodShares,StockRepurchasedDuringPeriodValue,StraightLineRent,TemporaryEquityParOrStatedValuePerShare,TemporaryEquitySharesIssued,UnamortizedDebtIssuanceExpense,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,WeightedAverageNumberOfDilutedSharesOutstanding,WeightedAverageNumberOfShareOutstandingBasicAndDiluted,WeightedAverageNumberOfSharesOutstandingBasic,y
10,3228000,3191000,1266000,-130000.0,322052000,,,1857000.0,,,,,173407000,173276000,,,,,92672000.0,,92542000.0,,38347000.0,38334000.0,,,,22656000.0,,,4169000.0,,,21745000,21745000,-36799000.0,,,,,,8000.0,,,,,,,,,,,,,,,,,-0.53,,,3114000,,10505000.0,1748000.0,,,,,,,,,,,,,,,,,,,553000.0,1231000.0,623000.0,,,,,,118000.0,,,23568000,173407000,17581000,,,15000000.0,,,,,,,,,10187000.0,,,-6883000.0,,,,,8680000.0,-35938000.0,,,,,,,8000.0,,,,,,-257000.0,,,,,,,,,,1156000,,,,,,914000.0,0.0,,94000,,,,,43184000.0,,5062000.0,,-172217000,,,,,1189000.0,2662000.0,,,,,,,,101000.0,,,,,,-1000.0,,,,,,,,,,,,0
11,3228000,3191000,1266000,,322052000,,,,,85000.0,,0.0,173407000,173276000,,,,,,,,,,,,,,,,,4153000.0,,,21745000,21745000,,,,,,,,,,,,,,,,,,,,,,,,-0.18,,,3114000,,,,,,,,,,,,,,,,,,,,,,,452000.0,768000.0,660000.0,,,,,,,,23568000,173407000,17581000,,,,,,,,,26163000.0,,,,,,,,,5652000.0,,,,,,,,,,,,,,,,,,,,,,,,,,1156000,,,,,,,,,94000,,,,,,,5062000.0,,-172217000,,,,,1040000.0,2883000.0,,,,,,,,,,,,,,1000.0,,,,,,,,,,14058000.0,,0
12,3228000,3191000,1266000,,322052000,,,3429000.0,,,2338000.0,,173407000,173276000,,,,,,,,,,,,,,27466000.0,,,4947000.0,,,21745000,21745000,,,,,,,,,,,,,,,,,,,,167000.0,,,,0.35,,2732000.0,3114000,,,,,,,,,,,,,-1404000.0,,,,,-262000.0,-4845000.0,,,,1640000.0,1572000.0,1402000.0,,,,,51000.0,,,23568000,173407000,17581000,,,15000000.0,,,,,,24842000.0,,-46725000.0,,-32428000.0,-24484000.0,,,,5780000.0,,,,,,,,,,4000.0,,,,,,,,,,,42000.0,,,,,1156000,,,,,,,0.0,1360000.0,94000,,,,,,,5062000.0,,-172217000,,,,,929000.0,2980000.0,,,,,,,,101000.0,,,,,,,,,,,,,,,,18335000.0,,0
13,3228000,3191000,1266000,,322052000,,,,,255000.0,,,173407000,173276000,,,,,,,,,,,,,,,,,5190000.0,0.0,300000000.0,21745000,21745000,,,,,,,,,,,,,,,,,,,,,,,,0.35,,,3114000,,,17751000.0,,,,,,,,,,,,,,,,,,,1486000.0,,,2138000.0,,,,,,,,23568000,173407000,17581000,,,,,,,,,23488000.0,,,9456000.0,,,-2374000.0,,,5911000.0,,19545000.0,,,,,,37000.0,,,,,,,,-367000.0,,,,,,,,,,1156000,,,,,,,,1360000.0,94000,,,,,,,5062000.0,,-172217000,,,,,1035000.0,3113000.0,,55783000.0,,,,,,,,,,,,,,,,,,,,,,,,0
14,3244000,2859000,1294000,,357472000,,,,,85000.0,,0.0,155641000,155102000,,,,,,,,,,,,,,,,,,0.0,300000000.0,22651000,22651000,,,,,,,,,,,,,,,,,,,,196000.0,,,,,,4804000.0,1239000,,,16003000.0,,,,,,,,,,435000.0,,,,,-369000.0,-6297000.0,,,537000.0,,,2857000.0,,,,,12000.0,,,39823000,155641000,13654000,,,,,,,,,22661000.0,0.0,-54125000.0,133578000.0,-29428000.0,-34153000.0,4506000.0,,,5484000.0,,10868000.0,,,,,,431000.0,,-50000.0,,,,,,-518000.0,,,,,42000.0,,,,,2529000,,,,,,,254000.0,1402000.0,108000,,,,,,,1174000.0,,-241662000,,,,,,4155000.0,,45864000.0,,,,,,,,,,,,,,,,,,,,,,18379000.0,,0
15,2187000,2290000,1311000,,360628000,,,,,340000.0,,,138758000,137001000,,,,,,,,,,,,,,79311000.0,,,,0.0,300000000.0,22670000,22670000,,,,,,,,,,,,,,,,,,,,,,,,-11.41,,,2319000,,,,,,,,,,,,,,,,,,,,,,,,,2857000.0,,,,,260000.0,,,39266000,138758000,13978000,,,,,,,,,22661000.0,,,,,,,,,5484000.0,,,,,,,,917000.0,,-57000.0,,,,,,,,,,,,,,,,2313000,,,,,,,254000.0,2151000.0,840000,,,,,,,,,-261144000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
16,3040000,2950000,1154000,,363912000,,,2732000.0,,,2312000.0,0.0,121736000,119084000,,,,,,,,,,,,,,79311000.0,,,,0.0,300000000.0,22675000,22675000,-26415000.0,,,,,,,,,,,,,,,,,,,223000.0,,,,,,6503000.0,3247000,,7698000.0,16003000.0,,,,,,,,,,699000.0,,,,,183000.0,-10916000.0,,,1980000.0,,,998000.0,,,,,29000.0,,,41482000,121736000,17423000,,,,,,,,,24396000.0,,32207000.0,-340000.0,-56502000.0,-44869000.0,4506000.0,,,4518000.0,,10868000.0,-25499000.0,,,,,787000.0,,38000.0,,,,,,-505000.0,,,,,42000.0,,,,,1642000,,,,,,,0.0,3019000.0,1865000,,,,,17801000.0,,,,-283615000,,,,,,,,37010000.0,,,,,,,,,,,,,,,,,,,,,,18423000.0,,0
17,4690000,2103000,1315000,,367329000,,,,,130000.0,,,103426000,101159000,,,,,,,,,,,,,,79311000.0,,,,,,22691000,22691000,,,,,,,,,,,,,,,,,,,,,,,,-1.26,,,4858000,,,,,,,,,,,,,,,,,,,,,,,,,836000.0,,,,,150000.0,,,43988000,103426000,20629000,,,,,,,,,24645000.0,,,,,,,,,,,,,,,,,420000.0,,-77000.0,,,,,,,,,,,,,,,,1498000,,,,,,,0.0,3162000.0,1847000,,,,,,,,,-307838000,,,,,,,,149839000.0,,,,,,,,,,,,,,,,,,,,,,,,0
18,4690000,2103000,1315000,,367329000,,,,,,2335000.0,0.0,103426000,101159000,,,,,,,,,,,,,,,,,,,,22691000,22691000,,,,,,,,,,,,,,,,,,,,28000.0,,,,-7.47,,2911000.0,4858000,,,,,,,,,,,,,-1906000.0,,,,,1767000.0,-3888000.0,,,654000.0,,,,,,,,122000.0,,,43988000,103426000,20629000,,,,,,,,,,0.0,-18349000.0,-1660000.0,-2993000.0,-15016000.0,,,,,,,,,,,,420000.0,,-115000.0,,,,,,-455000.0,,,,,42000.0,,,,,1498000,,,,,,,,3162000.0,1847000,,,,,,,,,-307838000,,,,,,,,149839000.0,,,,,,,,,,,,,,,,,,,,,,18476000.0,,0
19,4690000,2103000,1315000,,367329000,,,1796000.0,,388000.0,,,103426000,101159000,,,,,,,,,,,,,,,,,,0.0,300000000.0,22691000,22691000,-12281000.0,,,,,,,,,,,,,,,,,,,,,,,,,,4858000,,3973000.0,17751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43988000,103426000,20629000,,,,,,,,,,0.0,,,,,-18763000.0,,,,,35910000.0,-11740000.0,,,,,420000.0,,,,,,,,,,,,,,,,,,1498000,,,,,,,,3162000.0,1847000,,,,,7767000.0,,,,-307838000,,,,,,,,149839000.0,,,,,,,,,,,,,,,,,,,,,,,,0
20,7414000,3100000,1488000,,507335000,,,,,,2700000.0,0.0,215301000,212946000,,,,,,,,,,,,,,,,,,0.0,300000000.0,25799000,25799000,,,,,,,,,,,,,,,,,,,,45000.0,,,,,,5936000.0,2885000,,,,,,,,,,,,,-1710000.0,,,,,1140000.0,-5062000.0,,,1861000.0,,,,,,,,,,,44631000,215301000,19536000,,,,,,,,,,,-27906000.0,-3093000.0,3175000.0,-29421000.0,,,,,,,,,,,,413000.0,,,,,,,,-587000.0,,,,,791000.0,,,,,1278000,,,,,,,,3430000.0,1942000,,,,,,,,,-336650000,,,,,,,,149839000.0,,,,,,,,,,,,,,,,,,,,,,18666000.0,,0
21,5590000,7288000,1678000,,520422000,,,,,647000.0,2662000.0,,195446000,192484000,,,,,,,,,,,,,,,,,,0.0,300000000.0,26249000,26249000,,,,,,,,,,,,,,,,,,,,142000.0,,,,-2.62,,,9853000,,,17751000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48958000,195446000,23679000,,,,,,,,,,0.0,,-4467000.0,,,-16386000.0,,,,,16362000.0,,,,,,891000.0,,,,,,,,-1156000.0,,,,,,,,,,3621000,,,,,,,,3749000.0,2071000,,,,,,,,,-373804000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
